intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID exptime distance obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science K2 K2 Kepler K2 KEPLER Optical ktwo204787516 "" ktwo204787516-c02_lc 239.349645 -20.862618 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 239.34964500 -20.86261800 0.00111111" mast:K2/url/missions/k2/previews/c2/204700000/87000/ktwo204787516-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204700000/87000/ktwo204787516-c02_llc.fits PUBLIC False nan 862542 64026363 1800 0.0 862542 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204700000/87000/ktwo204787516-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo204787516-c02_llc.fits 414720 862542 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204787516 "" hlsp_everest_k2_llc_204787516-c02_kepler_v2.0_lc 239.349645 -20.862618 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 239.349645 -20.862618 0.0011111111111111111" mast:HLSP/everest/v2/c02/204700000/87516/hlsp_everest_k2_llc_204787516-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204700000/87516/hlsp_everest_k2_llc_204787516-c02_kepler_v2.0_lc.fits PUBLIC False nan 30631499 594383548 1800 0.0 30631499 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204700000/87516/hlsp_everest_k2_llc_204787516-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204787516-c02_kepler_v2.0_lc.fits 13930560 30631499 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204787516 "" hlsp_k2sff_k2_lightcurve_204787516-c02_kepler_v1_llc 239.349645 -20.862618 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 239.349645 -20.862618 0.0011111111111111111" mast:HLSP/k2sff/c02/204700000/87516/hlsp_k2sff_k2_lightcurve_204787516-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204700000/87516/hlsp_k2sff_k2_lightcurve_204787516-c02_kepler_v1_llc.fits PUBLIC False nan 30162416 601025010 1800 0.0 30162416 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204700000/87516/hlsp_k2sff_k2_lightcurve_204787516-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204787516-c02_kepler_v1_llc.fits 3360960 30162416 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204787516 "" hlsp_k2varcat_k2_lightcurve_204787516-c02_kepler_v2_llc 239.349645 -20.862618 timeseries "David Armstrong" 4 56893.96872987 56971.54809076 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 239.34964500 -20.86261800 0.00111111" mast:HLSP/k2varcat/c02/204700000/87000/hlsp_k2varcat_k2_lightcurve_204787516-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204700000/87000/hlsp_k2varcat_k2_lightcurve_204787516-c02_kepler_v2_llc.fits PUBLIC False nan 32319218 76260820 1800 0.0 32319218 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204700000/87000/hlsp_k2varcat_k2_lightcurve_204787516-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204787516-c02_kepler_v2_llc.fits 129600 32319218 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204270520 "" ktwo204270520-c02_lc 240.109635 -22.994804 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2003_GO2047_GO2052_GO2092_GO2106 "" 2 "CIRCLE ICRS 240.10963500 -22.99480400 0.00111111" mast:K2/url/missions/k2/previews/c2/204200000/70000/ktwo204270520-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204200000/70000/ktwo204270520-c02_llc.fits PUBLIC False nan 860535 64024356 1800 0.0 860535 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204200000/70000/ktwo204270520-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2003_GO2047_GO2052_GO2092_GO2106 ktwo204270520-c02_llc.fits 414720 860535 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science K2 K2 Kepler K2 KEPLER Optical ktwo204270520 "" ktwo204270520-c15_lc 240.109635 -22.994804 timeseries "" 2 57988.92928933 58076.95725499 1800.0 420.0 910.0 "" 58231.0 GO15023_GO15043_GO15065 "" 15 "CIRCLE ICRS 240.10963500 -22.99480400 0.00111111" mast:K2/url/missions/k2/previews/c15/204200000/70000/ktwo204270520-c15_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c15/204200000/70000/ktwo204270520-c15_llc.fits PUBLIC False nan 791896 63955717 1800 0.0 791896 K2 timeseries "Lightcurve Long Cadence (KLC) - C15" S mast:K2/url/missions/k2/lightcurves/c15/204200000/70000/ktwo204270520-c15_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 22 GO15023_GO15043_GO15065 ktwo204270520-c15_llc.fits 460800 791896 PUBLIC 2 KEPLER K2 "K2 Campaign 15" "" 2017 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204270520 "" hlsp_everest_k2_llc_204270520-c02_kepler_v2.0_lc 240.109635 -22.994804 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 240.109635 -22.994804 0.0011111111111111111" mast:HLSP/everest/v2/c02/204200000/70520/hlsp_everest_k2_llc_204270520-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204200000/70520/hlsp_everest_k2_llc_204270520-c02_kepler_v2.0_lc.fits PUBLIC False nan 30746004 594368252 1800 0.0 30746004 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204200000/70520/hlsp_everest_k2_llc_204270520-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204270520-c02_kepler_v2.0_lc.fits 13389120 30746004 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204270520 "" hlsp_k2sff_k2_lightcurve_204270520-c02_kepler_v1_llc 240.109635 -22.994804 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 240.109635 -22.994804 0.0011111111111111111" mast:HLSP/k2sff/c02/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c02_kepler_v1_llc.fits PUBLIC False nan 30172974 601004331 1800 0.0 30172974 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204270520-c02_kepler_v1_llc.fits 3300480 30172974 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204270520 "" hlsp_k2varcat_k2_lightcurve_204270520-c02_kepler_v2_llc 240.109635 -22.994804 timeseries "David Armstrong" 4 56893.96884075 56971.54820936 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 240.10963500 -22.99480400 0.00111111" mast:HLSP/k2varcat/c02/204200000/70000/hlsp_k2varcat_k2_lightcurve_204270520-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204200000/70000/hlsp_k2varcat_k2_lightcurve_204270520-c02_kepler_v2_llc.fits PUBLIC False nan 32287848 76229450 1800 0.0 32287848 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204200000/70000/hlsp_k2varcat_k2_lightcurve_204270520-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204270520-c02_kepler_v2_llc.fits 126720 32287848 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204270520 "" hlsp_everest_k2_llc_204270520-c15_kepler_v2.0_lc 240.109635 -22.994804 timeseries "Rodrigo Luger" 4 57988.929289328706 58076.957254988425 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 15 "CIRCLE 240.109635 -22.994804 0.0011111111111111111" mast:HLSP/everest/v2/c15/204200000/70520/hlsp_everest_k2_llc_204270520-c15_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c15/204200000/70520/hlsp_everest_k2_llc_204270520-c15_kepler_v2.0_lc.fits PUBLIC False nan 30842788 596477253 1800 0.0 30842788 HLSP timeseries FITS S mast:HLSP/everest/v2/c15/204200000/70520/hlsp_everest_k2_llc_204270520-c15_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204270520-c15_kepler_v2.0_lc.fits 17553600 30842788 PUBLIC 4 KEPLER EVEREST "K2 Campaign 15" "" 2017 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204270520 "" hlsp_k2sff_k2_lightcurve_204270520-c15_kepler_v1_llc 240.109635 -22.994804 timeseries "Andrew Vanderburg" 4 57988.929289328706 58076.957254988425 1800.0 418.4 905.0 "" 58689.620405 N/A "" 15 "CIRCLE 240.109635 -22.994804 0.0011111111111111111" mast:HLSP/k2sff/c15/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c15_kepler_v1_llc.png mast:HLSP/k2sff/c15/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c15_kepler_v1_llc.fits PUBLIC False nan 30399618 603089914 1800 0.0 30399618 HLSP timeseries FITS S mast:HLSP/k2sff/c15/204200000/70520/hlsp_k2sff_k2_lightcurve_204270520-c15_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 22 N/A hlsp_k2sff_k2_lightcurve_204270520-c15_kepler_v1_llc.fits 3597120 30399618 PUBLIC 4 KEPLER K2SFF "K2 Campaign 15" "" 2017 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204783273 "" ktwo204783273-c02_lc 242.404455 -20.881384 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2047_GO2052 "" 2 "CIRCLE ICRS 242.40445500 -20.88138400 0.00111111" mast:K2/url/missions/k2/previews/c2/204700000/83000/ktwo204783273-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204700000/83000/ktwo204783273-c02_llc.fits PUBLIC False nan 862519 64026340 1800 0.0 862519 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204700000/83000/ktwo204783273-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2047_GO2052 ktwo204783273-c02_llc.fits 414720 862519 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204783273 "" hlsp_everest_k2_llc_204783273-c02_kepler_v2.0_lc 242.404455 -20.881384 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.404455 -20.881384 0.0011111111111111111" mast:HLSP/everest/v2/c02/204700000/83273/hlsp_everest_k2_llc_204783273-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204700000/83273/hlsp_everest_k2_llc_204783273-c02_kepler_v2.0_lc.fits PUBLIC False nan 30640805 594383091 1800 0.0 30640805 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204700000/83273/hlsp_everest_k2_llc_204783273-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204783273-c02_kepler_v2.0_lc.fits 12441600 30640805 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204783273 "" hlsp_k2sff_k2_lightcurve_204783273-c02_kepler_v1_llc 242.404455 -20.881384 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.404455 -20.881384 0.0011111111111111111" mast:HLSP/k2sff/c02/204700000/83273/hlsp_k2sff_k2_lightcurve_204783273-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204700000/83273/hlsp_k2sff_k2_lightcurve_204783273-c02_kepler_v1_llc.fits PUBLIC False nan 30162298 601024567 1800 0.0 30162298 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204700000/83273/hlsp_k2sff_k2_lightcurve_204783273-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204783273-c02_kepler_v1_llc.fits 3421440 30162298 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204783273 "" hlsp_k2varcat_k2_lightcurve_204783273-c02_kepler_v2_llc 242.404455 -20.881384 timeseries "David Armstrong" 4 56893.96895423 56971.54831981 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.40445500 -20.88138400 0.00111111" mast:HLSP/k2varcat/c02/204700000/83000/hlsp_k2varcat_k2_lightcurve_204783273-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204700000/83000/hlsp_k2varcat_k2_lightcurve_204783273-c02_kepler_v2_llc.fits PUBLIC False nan 32297068 76238670 1800 0.0 32297068 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204700000/83000/hlsp_k2varcat_k2_lightcurve_204783273-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204783273-c02_kepler_v2_llc.fits 126720 32297068 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo203645396 "" ktwo203645396-c02_lc 242.92758 -25.430885 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2020_GO2063 "" 2 "CIRCLE ICRS 242.92758000 -25.43088500 0.00111111" mast:K2/url/missions/k2/previews/c2/203600000/45000/ktwo203645396-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203600000/45000/ktwo203645396-c02_llc.fits PUBLIC False nan 857589 64021410 1800 0.0 857589 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203600000/45000/ktwo203645396-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2020_GO2063 ktwo203645396-c02_llc.fits 414720 857589 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203645396 "" hlsp_everest_k2_llc_203645396-c02_kepler_v2.0_lc 242.92758 -25.430885 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.92758 -25.430885 0.0011111111111111111" mast:HLSP/everest/v2/c02/203600000/45396/hlsp_everest_k2_llc_203645396-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203600000/45396/hlsp_everest_k2_llc_203645396-c02_kepler_v2.0_lc.fits PUBLIC False nan 30604667 594346936 1800 0.0 30604667 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203600000/45396/hlsp_everest_k2_llc_203645396-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203645396-c02_kepler_v2.0_lc.fits 14425920 30604667 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203645396 "" hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc 242.92758 -25.430885 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.92758 -25.430885 0.0011111111111111111" mast:HLSP/k2sff/c02/203600000/45396/hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203600000/45396/hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc.fits PUBLIC False nan 30167888 600965988 1800 0.0 30167888 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203600000/45396/hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203645396-c02_kepler_v1_llc.fits 3360960 30167888 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203645396 "" hlsp_k2varcat_k2_lightcurve_203645396-c02_kepler_v2_llc 242.92758 -25.430885 timeseries "David Armstrong" 4 56893.96905269 56971.54845001 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.92758000 -25.43088500 0.00111111" mast:HLSP/k2varcat/c02/203600000/45000/hlsp_k2varcat_k2_lightcurve_203645396-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203600000/45000/hlsp_k2varcat_k2_lightcurve_203645396-c02_kepler_v2_llc.fits PUBLIC False nan 32311341 76252943 1800 0.0 32311341 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203600000/45000/hlsp_k2varcat_k2_lightcurve_203645396-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203645396-c02_kepler_v2_llc.fits 129600 32311341 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204082531 "" ktwo204082531-c02_lc 244.083825 -23.737288 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2020_GO2069_GO2106 "" 2 "CIRCLE ICRS 244.08382500 -23.73728800 0.00111111" mast:K2/url/missions/k2/previews/c2/204000000/82000/ktwo204082531-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204000000/82000/ktwo204082531-c02_llc.fits PUBLIC False nan 859656 64023477 1800 0.0 859656 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204000000/82000/ktwo204082531-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2020_GO2069_GO2106 ktwo204082531-c02_llc.fits 414720 859656 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204082531 "" hlsp_everest_k2_llc_204082531-c02_kepler_v2.0_lc 244.083825 -23.737288 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 244.083825 -23.737288 0.0011111111111111111" mast:HLSP/everest/v2/c02/204000000/82531/hlsp_everest_k2_llc_204082531-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204000000/82531/hlsp_everest_k2_llc_204082531-c02_kepler_v2.0_lc.fits PUBLIC False nan 30664196 594362980 1800 0.0 30664196 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204000000/82531/hlsp_everest_k2_llc_204082531-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204082531-c02_kepler_v2.0_lc.fits 13351680 30664196 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204082531 "" hlsp_k2sff_k2_lightcurve_204082531-c02_kepler_v1_llc 244.083825 -23.737288 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 244.083825 -23.737288 0.0011111111111111111" mast:HLSP/k2sff/c02/204000000/82531/hlsp_k2sff_k2_lightcurve_204082531-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204000000/82531/hlsp_k2sff_k2_lightcurve_204082531-c02_kepler_v1_llc.fits PUBLIC False nan 30171597 600992836 1800 0.0 30171597 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204000000/82531/hlsp_k2sff_k2_lightcurve_204082531-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204082531-c02_kepler_v1_llc.fits 3360960 30171597 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204082531 "" hlsp_k2varcat_k2_lightcurve_204082531-c02_kepler_v2_llc 244.083825 -23.737288 timeseries "David Armstrong" 4 56893.96913342 56971.54852203 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 244.08382500 -23.73728800 0.00111111" mast:HLSP/k2varcat/c02/204000000/82000/hlsp_k2varcat_k2_lightcurve_204082531-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204000000/82000/hlsp_k2varcat_k2_lightcurve_204082531-c02_kepler_v2_llc.fits PUBLIC False nan 32299052 76240654 1800 0.0 32299052 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204000000/82000/hlsp_k2varcat_k2_lightcurve_204082531-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204082531-c02_kepler_v2_llc.fits 129600 32299052 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204321142 "" ktwo204321142-c02_lc 245.64708 -22.79538 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2051_GO2063 "" 2 "CIRCLE ICRS 245.64708000 -22.79538000 0.00111111" mast:K2/url/missions/k2/previews/c2/204300000/21000/ktwo204321142-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204300000/21000/ktwo204321142-c02_llc.fits PUBLIC False nan 860771 64024592 1800 0.0 860771 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204300000/21000/ktwo204321142-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2051_GO2063 ktwo204321142-c02_llc.fits 414720 860771 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204321142 "" hlsp_everest_k2_llc_204321142-c02_kepler_v2.0_lc 245.64708 -22.79538 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 245.64708 -22.79538 0.0011111111111111111" mast:HLSP/everest/v2/c02/204300000/21142/hlsp_everest_k2_llc_204321142-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204300000/21142/hlsp_everest_k2_llc_204321142-c02_kepler_v2.0_lc.fits PUBLIC False nan 30678576 594369380 1800 0.0 30678576 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204300000/21142/hlsp_everest_k2_llc_204321142-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204321142-c02_kepler_v2.0_lc.fits 14768640 30678576 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204321142 "" hlsp_k2sff_k2_lightcurve_204321142-c02_kepler_v1_llc 245.64708 -22.79538 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 245.64708 -22.79538 0.0011111111111111111" mast:HLSP/k2sff/c02/204300000/21142/hlsp_k2sff_k2_lightcurve_204321142-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204300000/21142/hlsp_k2sff_k2_lightcurve_204321142-c02_kepler_v1_llc.fits PUBLIC False nan 30170411 601006785 1800 0.0 30170411 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204300000/21142/hlsp_k2sff_k2_lightcurve_204321142-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204321142-c02_kepler_v1_llc.fits 3360960 30170411 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204321142 "" hlsp_k2varcat_k2_lightcurve_204321142-c02_kepler_v2_llc 245.64708 -22.79538 timeseries "David Armstrong" 4 56893.96922691 56971.54862322 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 245.64708000 -22.79538000 0.00111111" mast:HLSP/k2varcat/c02/204300000/21000/hlsp_k2varcat_k2_lightcurve_204321142-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204300000/21000/hlsp_k2varcat_k2_lightcurve_204321142-c02_kepler_v2_llc.fits PUBLIC False nan 32325968 76267570 1800 0.0 32325968 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204300000/21000/hlsp_k2varcat_k2_lightcurve_204321142-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204321142-c02_kepler_v2_llc.fits 135360 32325968 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
