pop_id,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author,year,tess_sectors,K2_campaign
116,67897871,6041816502013814400,202724025,0.2595833333,0.2795,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 12 SPOC 120s TESS Sector 91 SPOC 120s TESS Sector 12 TESS-SPOC 1800s TESS Sector 12 QLP 1800s TESS Sector 65 QLP 200s TESS Sector 91 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 12 PATHOS 1800s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
117,405754448,6056695059045701120,,0.5386,5.6,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 SPOC 120s TESS Sector 38 SPOC 120s TESS Sector 37 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 38 TESS-SPOC 600s TESS Sector 37 TESS-SPOC 600s TESS Sector 65 TESS-SPOC 200s TESS Sector 64 TESS-SPOC 200s TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 64 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 11 CDIPS 1800s TESS Sector 38 CDIPS 1800s TESS Sector 37 CDIPS 1800s ,
118,405910546,6061362107917642240,,1.582916667,,Lower Centaurus-Crux,16.0,Bouma_2024,Bouma,2024,TESS Sector 37 SPOC 120s TESS Sector 38 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 37 TESS-SPOC 600s TESS Sector 38 TESS-SPOC 600s TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
119,404144841,6081328723666902912,,0.4475,,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,TESS Sector 11 SPOC 120s TESS Sector 37 SPOC 120s TESS Sector 38 SPOC 120s TESS Sector 64 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 37 TESS-SPOC 600s TESS Sector 38 TESS-SPOC 600s TESS Sector 64 TESS-SPOC 200s TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
120,312410638,6090854651891034496,,1.1673,,Upper Centaurus-Lupus,16.0,Rebull_2022,Rebull,2022,TESS Sector 38 SPOC 120s TESS Sector 38 TESS-SPOC 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
121,167664935,6104139604209342464,,0.5854166667,0.44625,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,TESS Sector 38 SPOC 120s TESS Sector 38 TESS-SPOC 600s TESS Sector 65 TESS-SPOC 200s TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
122,89026133,6205993722841260032,,0.4666666667,1.159583333,Upper Centaurus-Lupus,16.0,Stauffer_2021,Stauffer,2021,TESS Sector 38 SPOC 120s TESS Sector 38 TESS-SPOC 600s TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
123,272248916,6207141200664109184,,0.3708333333,2.1125,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,TESS Sector 11 SPOC 120s TESS Sector 38 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 38 TESS-SPOC 600s TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
124,440725886,63661521387693824,,0.1633333333,,Pleiades,112.0,Bouma_2024,Bouma,2024,TESS Sector 44 SPOC 120s TESS Sector 43 SPOC 120s TESS Sector 42 SPOC 120s TESS Sector 71 SPOC 120s TESS Sector 70 SPOC 120s TESS Sector 44 TESS-SPOC 600s TESS Sector 43 TESS-SPOC 600s TESS Sector 42 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 71 TESS-SPOC 200s TESS Sector 44 QLP 600s TESS Sector 43 QLP 600s TESS Sector 42 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 44 CDIPS 1800s TESS Sector 43 CDIPS 1800s TESS Sector 42 CDIPS 1800s ,
125,234295610,6485423779719878016,,0.7620833333,,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,TESS Sector 01 SPOC 120s TESS Sector 28 SPOC 120s TESS Sector 95 SPOC 120s TESS Sector 01 TESS-SPOC 1800s TESS Sector 28 TESS-SPOC 600s TESS Sector 68 TESS-SPOC 200s TESS Sector 01 QLP 1800s TESS Sector 28 QLP 600s TESS Sector 68 QLP 200s TESS Sector 95 QLP 200s TESS Sector 01 GSFC-ELEANOR-LITE 1800s TESS Sector 01 T16 1800s TESS Sector 01 TGLC 1800s ,
126,224283342,6534521406305916928,,0.8875,,Columba,42.0,Zhan_2019,Zhan,2019,TESS Sector 02 SPOC 120s TESS Sector 29 SPOC 120s TESS Sector 69 SPOC 120s TESS Sector 96 SPOC 120s TESS Sector 02 TESS-SPOC 1800s TESS Sector 29 TESS-SPOC 600s TESS Sector 69 TESS-SPOC 200s TESS Sector 02 QLP 1800s TESS Sector 29 QLP 600s TESS Sector 69 QLP 200s TESS Sector 96 QLP 200s TESS Sector 02 TASOC 120s TESS Sector 02 TGLC 1800s TESS Sector 02 TASOC 1800s TESS Sector 02 T16 1800s TESS Sector 02 TASOC 1800s TESS Sector 02 GSFC-ELEANOR-LITE 1800s ,
127,289840926,6801191424589717888,,0.2,0.6516666667,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,TESS Sector 01 SPOC 120s TESS Sector 28 SPOC 120s TESS Sector 92 SPOC 120s TESS Sector 95 SPOC 120s TESS Sector 01 TESS-SPOC 1800s TESS Sector 28 TESS-SPOC 600s TESS Sector 01 QLP 1800s TESS Sector 28 QLP 600s TESS Sector 68 QLP 200s TESS Sector 92 QLP 200s TESS Sector 95 QLP 200s TESS Sector 01 GSFC-ELEANOR-LITE 1800s TESS Sector 01 T16 1800s TESS Sector 01 TGLC 1800s TESS Sector 28 CDIPS 1800s ,
128,141146667,860453786736413568,,0.16375,,Field,,Bouma_2024,Bouma,2024,TESS Sector 41 SPOC 120s TESS Sector 48 SPOC 120s TESS Sector 75 SPOC 120s TESS Sector 15 TESS-SPOC 1800s TESS Sector 14 TESS-SPOC 1800s TESS Sector 21 TESS-SPOC 1800s TESS Sector 41 TESS-SPOC 600s TESS Sector 48 TESS-SPOC 600s TESS Sector 75 TESS-SPOC 200s TESS Sector 14 QLP 1800s TESS Sector 15 QLP 1800s TESS Sector 21 QLP 1800s TESS Sector 41 QLP 600s TESS Sector 48 QLP 600s TESS Sector 75 QLP 200s TESS Sector 14 CDIPS 1800s TESS Sector 14 TASOC 1800s TESS Sector 15 CDIPS 1800s TESS Sector 15 TASOC 1800s TESS Sector 14 TASOC 1800s TESS Sector 21 CDIPS 1800s TESS Sector 41 CDIPS 1800s TESS Sector 48 CDIPS 1800s ,
129,12779416,,204364515,1.456,3.0863,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 15 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s K2 Campaign 15 EVEREST 1800s K2 Campaign 15 K2SFF 1800s 
130,68045555,6049821633855485440,203849738,0.619,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
131,68131578,6049554108931809152,203692610,1.821,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
132,49165224,6249001841715440512,205374937,0.6345,0.5436,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
133,391993423,6039044255241799808,202873945,0.6258,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s TESS Sector 39 QLP 600s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 12 PATHOS 1800s TESS Sector 39 CDIPS 1800s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
134,203444707,6051728977289000064,204296148,0.5314,0.4717,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
135,175597010,6049165500286247040,203962559,1.5402,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
136,175861088,6049107020011536000,203927435,0.482,0.4162,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
137,49040989,6245669050173377280,205024957,1.6656,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
138,49040871,,205046529,1.8358,2.5619,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
139,49585759,6050333112920811776,204143627,1.125,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
140,413551134,4324709330348851968,205483258,5.667,,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
141,220604303,6246938127111232640,204882444,0.3829,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
142,280160269,6246710012810366976,204787516,0.4868,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
143,12776845,6237180545533200640,204270520,0.5123,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 15 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s K2 Campaign 15 EVEREST 1800s K2 Campaign 15 K2SFF 1800s 
144,49035618,6243897874380625792,204783273,1.1105,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
145,68167990,6049537169580902272,203645396,0.6287,0.4928,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
146,49691316,6050308923664895360,204082531,0.6513,0.4256,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
147,202876323,6051788728874166528,204321142,0.4763,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 91 SPOC 120s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
148,175744495,6050656781651004160,203956650,0.6752,1.5052,Rho Ophiuchi,1.0,Rebull_2018,Rebull,2018,,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
149,205106701,6044015868868398976,202687442,0.5727,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 39 QLP 600s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 12 PATHOS 1800s TESS Sector 39 CDIPS 1800s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
150,73217080,4130947859386102016,204884822,0.7983,,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,TESS Sector 91 SPOC 120s TESS Sector 91 QLP 200s ,K2 Campaign 02 K2 1800s K2 Campaign 02 EVEREST 1800s K2 Campaign 02 K2SFF 1800s K2 Campaign 02 K2VARCAT 1800s 
151,289840928,6801191355870240768,,0.1991666667,,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,TESS Sector 01 SPOC 120s TESS Sector 28 SPOC 120s TESS Sector 68 SPOC 20s TESS Sector 68 SPOC 120s TESS Sector 92 SPOC 20s TESS Sector 95 SPOC 20s TESS Sector 95 SPOC 120s TESS Sector 92 SPOC 120s TESS Sector 01 TESS-SPOC 1800s TESS Sector 28 TESS-SPOC 600s TESS Sector 68 TESS-SPOC 200s TESS Sector 01 QLP 1800s TESS Sector 28 QLP 600s TESS Sector 68 QLP 200s TESS Sector 95 QLP 200s TESS Sector 92 QLP 200s TESS Sector 01 TASOC 120s TESS Sector 01 TASOC 1800s TESS Sector 01 T16 1800s TESS Sector 01 TGLC 1800s TESS Sector 01 GSFC-ELEANOR-LITE 1800s TESS Sector 01 TASOC 1800s TESS Sector 28 CDIPS 1800s ,
152,92574021,5372980314662466560,,0.7844,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 37 QLP 600s TESS Sector 63 QLP 200s TESS Sector 64 QLP 200s TESS Sector 10 CDIPS 1800s TESS Sector 10 GSFC-ELEANOR-LITE 1800s TESS Sector 10 TGLC 1800s TESS Sector 37 CDIPS 1800s ,
153,452345586,5336466353837764736,,3.0568,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 10 QLP 1800s TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 64 QLP 200s TESS Sector 10 CDIPS 1800s TESS Sector 11 CDIPS 1800s TESS Sector 10 GSFC-ELEANOR-LITE 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 10 TGLC 1800s TESS Sector 11 TGLC 1800s TESS Sector 10 TGLC 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s ,
154,379774242,6053207201993945728,,0.9854,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
155,310412874,6053682637686389248,,0.4564,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
156,311447879,5861225840401537152,,0.487,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 37 QLP 600s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
157,311333943,6053714557884987008,,0.9197,7.6438,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 37 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s ,
158,450386147,5861250373258628224,,1.625,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
159,272407484,6074516458849906560,,0.4707,0.4558,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 SPOC 120s TESS Sector 10 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 10 TESS-SPOC 1800s TESS Sector 11 QLP 1800s TESS Sector 10 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 37 QLP 600s TESS Sector 64 QLP 200s TESS Sector 10 GSFC-ELEANOR-LITE 1800s TESS Sector 11 CDIPS 1800s TESS Sector 10 TGLC 1800s TESS Sector 11 TGLC 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 10 CDIPS 1800s TESS Sector 38 CDIPS 1800s TESS Sector 37 CDIPS 1800s ,
160,412182239,6059728989586223232,,1.2804,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
161,165912675,6079851151837148928,,0.2273,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 10 CDIPS 1800s TESS Sector 10 GSFC-ELEANOR-LITE 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 10 TGLC 1800s TESS Sector 11 TGLC 1800s ,
162,412376751,6056707218046937728,,0.9418,2.8111,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
163,412376096,6056702824347469568,,0.7504,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 37 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
164,258583707,6086566762700232960,,0.3142,8.7565,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 37 QLP 600s TESS Sector 64 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 37 CDIPS 1800s ,
165,438709950,6083662127885920512,,1.0214,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 37 QLP 600s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 37 CDIPS 1800s TESS Sector 38 CDIPS 1800s ,
166,241375625,6069546666301995136,,0.5183,0.5606,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
167,179368022,6117335633532511488,,0.1933,0.3857,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 64 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
168,241841997,6104539001808460928,,0.1545,0.4224,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
169,334325329,5906896357885973760,,1.3106,0.4346,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 65 SPOC 120s TESS Sector 65 TESS-SPOC 200s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
170,334838280,5907453810283014656,,1.3868,1.5172,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
171,366178112,5907570633391708800,,0.3646,0.1216,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 65 SPOC 120s TESS Sector 65 TESS-SPOC 200s TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
172,160539036,5907508197444116096,,0.6462,0.6026,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
173,140765939,6003464844942163584,,0.8952,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
174,76698847,6207532832961460608,,0.7473,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
175,173267960,6002137188957931008,,0.6336,0.1962,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 12 QLP 1800s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 38 CDIPS 1800s ,
176,179357494,5995830115391559424,,0.4067,0.0814,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 65 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 38 CDIPS 1800s ,
177,442575691,6016521378023539456,,0.4291,0.4145,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 12 TESS-SPOC 1800s TESS Sector 12 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 38 CDIPS 1800s ,
178,84187344,5969054327225266688,,3.9769,0.1817,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 39 CDIPS 1800s ,
179,85125492,5969505470595968000,,0.7574,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 93 SPOC 120s TESS Sector 12 QLP 1800s TESS Sector 39 QLP 600s TESS Sector 66 QLP 200s TESS Sector 93 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 39 CDIPS 1800s ,
180,85356121,6019068396739406848,,1.4422,0.1488,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 39 QLP 600s TESS Sector 66 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 12 PATHOS 1800s TESS Sector 39 CDIPS 1800s ,
181,97239026,6027177088840456448,,0.2633,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 91 SPOC 120s TESS Sector 93 SPOC 120s TESS Sector 39 QLP 600s TESS Sector 66 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 39 CDIPS 1800s ,
182,337243787,5971281937775791360,,0.6297,0.4278,UCL/LCC,16.0,Rebull_2022,Rebull,2022,TESS Sector 93 SPOC 120s TESS Sector 12 QLP 1800s TESS Sector 39 QLP 600s TESS Sector 66 QLP 200s TESS Sector 93 QLP 200s TESS Sector 12 CDIPS 1800s TESS Sector 12 GSFC-ELEANOR-LITE 1800s TESS Sector 39 CDIPS 1800s ,
