nimo_ids_oid,nimo_id,TIC,gaiadr3_source_id,group,num_sectors,Sector,name,lc_name,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
155,24,302417238,3389908598860532224,thor,7,43,SPOC-120,TIC-302417238-43-SPOC-120,1636148068921376768,Gaia DR3 3389908598860532224,3389908598860532224,612476452,2016.0,81.93359272853635,0.025891831,14.766063423445535,0.018970858,10.865278533544403,0.032626428,333.02078,40.436604,9.148660132432996,0.031874076,-39.38808013630158,0.021035427,-0.13048442,0.16143902,-0.25302994,0.10387753,-0.30958265,0.17448574,-0.7621156,0.10833815,0.38028413,-0.33125404,528,0,527,1,1.6543401,673.038,0.0830749,2.0098915,31,false,1.2277199,,,,,,,,61,20,0.046808664,62,43,0,0.04659317,179.2085,0,0,1.0509857,0.08931036,0.59725875,0.17533836,0.19398063,11.206562,3.205201,31.220423,26.389252,false,509,18220.04956788447,18.11124,1006.0078,15.035993,57,2339.0252014462803,13.867362,168.67125,16.915955,56,25311.463492989853,62.25551,406.57388,13.739602,1.5175858,0,0,0,0,0,3.1763525,1.879962,1.2963905,19.251379,3.4792366,2,19,3,10,8.311415,,,958.03467,,3100.0,3.5,-0.5,111,,,,13.185444,0.076305345,23,,NOT_AVAILABLE,189.8819102582167,-11.020048295830255,82.11550977295566,-8.452715752030292,false,false,0,true,false,false,false,false,false,true,false,1.0337514E-13,5.163716E-13,0.99986607,,,,,,,,,,,,,,,,,,,,,,
20,24,302417238,3389908598860532224,thor,7,6,FFI-30min,TIC-302417238-6-FFI-30min,1636148068921376768,Gaia DR3 3389908598860532224,3389908598860532224,612476452,2016.0,81.93359272853635,0.025891831,14.766063423445535,0.018970858,10.865278533544403,0.032626428,333.02078,40.436604,9.148660132432996,0.031874076,-39.38808013630158,0.021035427,-0.13048442,0.16143902,-0.25302994,0.10387753,-0.30958265,0.17448574,-0.7621156,0.10833815,0.38028413,-0.33125404,528,0,527,1,1.6543401,673.038,0.0830749,2.0098915,31,false,1.2277199,,,,,,,,61,20,0.046808664,62,43,0,0.04659317,179.2085,0,0,1.0509857,0.08931036,0.59725875,0.17533836,0.19398063,11.206562,3.205201,31.220423,26.389252,false,509,18220.04956788447,18.11124,1006.0078,15.035993,57,2339.0252014462803,13.867362,168.67125,16.915955,56,25311.463492989853,62.25551,406.57388,13.739602,1.5175858,0,0,0,0,0,3.1763525,1.879962,1.2963905,19.251379,3.4792366,2,19,3,10,8.311415,,,958.03467,,3100.0,3.5,-0.5,111,,,,13.185444,0.076305345,23,,NOT_AVAILABLE,189.8819102582167,-11.020048295830255,82.11550977295566,-8.452715752030292,false,false,0,true,false,false,false,false,false,true,false,1.0337514E-13,5.163716E-13,0.99986607,,,,,,,,,,,,,,,,,,,,,,
344,49,404012628,6128493752409759744,twa,7,101,FFI-200s,TIC-404012628-101-FFI-200s,1636148068921376768,Gaia DR3 6128493752409759744,6128493752409759744,622882259,2016.0,188.58580465257108,0.012612918,-48.25382411854384,0.009787777,8.713164533950422,0.018064264,482.34262,37.365276,-34.344875791145206,0.014172886,-14.717111752262536,0.011567538,0.30284846,-0.39247394,-0.23260255,-0.22842516,-0.15310083,-0.16189691,0.014376145,0.29444104,0.23992443,0.44371268,382,9,381,1,6.919241,558.3699,0.06012924,3.2555478,31,false,1.2867717,,,,,,,,43,19,0.022820193,50,17,0,0.015065096,8.927378,0,0,1.2616913,,,,,,,,,false,391,87282.76093649447,96.42958,905.1451,13.335046,49,18704.934705147083,83.03775,225.25821,14.658651,49,105545.61240586008,246.62123,427.96646,12.189295,1.4235405,0,0,0,0,0,2.4693565,1.3236055,1.145751,8.850722,39.080498,1,22,6,13,26.522108,66.78129,0.0,915.91425,357.35135,3400.0,3.5,-1.0,111,,,,11.640851,0.0148730315,16,,VARIABLE,299.993918188716,14.52038375973925,210.51114213154094,-40.16530613882397,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3515.4172,3514.5913,3516.193,4.0006,4.0002,4.0013,-0.5838,-0.5867,-0.5806,113.1833,112.9518,113.4153,0.7663,0.7635,0.7692,0.5069,0.505,0.5089,0.3157,0.3146,0.3169,MARCS
54,49,404012628,6128493752409759744,twa,7,10,FFI-30min,TIC-404012628-10-FFI-30min,1636148068921376768,Gaia DR3 6128493752409759744,6128493752409759744,622882259,2016.0,188.58580465257108,0.012612918,-48.25382411854384,0.009787777,8.713164533950422,0.018064264,482.34262,37.365276,-34.344875791145206,0.014172886,-14.717111752262536,0.011567538,0.30284846,-0.39247394,-0.23260255,-0.22842516,-0.15310083,-0.16189691,0.014376145,0.29444104,0.23992443,0.44371268,382,9,381,1,6.919241,558.3699,0.06012924,3.2555478,31,false,1.2867717,,,,,,,,43,19,0.022820193,50,17,0,0.015065096,8.927378,0,0,1.2616913,,,,,,,,,false,391,87282.76093649447,96.42958,905.1451,13.335046,49,18704.934705147083,83.03775,225.25821,14.658651,49,105545.61240586008,246.62123,427.96646,12.189295,1.4235405,0,0,0,0,0,2.4693565,1.3236055,1.145751,8.850722,39.080498,1,22,6,13,26.522108,66.78129,0.0,915.91425,357.35135,3400.0,3.5,-1.0,111,,,,11.640851,0.0148730315,16,,VARIABLE,299.993918188716,14.52038375973925,210.51114213154094,-40.16530613882397,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3515.4172,3514.5913,3516.193,4.0006,4.0002,4.0013,-0.5838,-0.5867,-0.5806,113.1833,112.9518,113.4153,0.7663,0.7635,0.7692,0.5069,0.505,0.5089,0.3157,0.3146,0.3169,MARCS
144,57,345135733,3463395519358168064,twa,6,37,SPOC-120,TIC-345135733-37-SPOC-120,1636148068921376768,Gaia DR3 3463395519358168064,3463395519358168064,1584290498,2016.0,177.0985755547717,0.01880694,-37.48021516505471,0.016216837,13.135712420820894,0.026251419,500.38107,59.2111,-57.040212980414836,0.025521245,-15.886114982077492,0.019745491,-0.044305976,-0.30199018,-0.20582643,0.1669855,-0.010166441,0.1550339,-0.14262162,0.18850239,-0.1355749,0.12320651,388,352,385,3,8.943906,1552.6711,0.19130959,32.058605,31,true,1.2723465,,,,,,,,44,21,0.036140405,49,18,0,0.023016987,132.56891,0,0,1.3404187,,,,,,,,,false,383,135709.94151453493,126.98678,1068.6935,12.855838,31,26026.798994273864,138.77168,187.55122,14.299991,32,170806.8991852759,462.28098,369.48718,11.666632,1.4504,2,0,0,0,0,2.633359,1.4441528,1.1892061,12.491867,0.9921181,1,19,1,12,40.72956,0.9448375,0.18782662,1001.2081,12.179428,3500.0,4.5,0.0,101,26.114561,20.923203,8,11.087686,0.011995752,18,40.534336,NOT_AVAILABLE,289.3144812499946,23.71883262523438,194.51506230024788,-35.047429915005544,false,false,0,false,false,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
7,10,24604498,3209175447332278144,thor,3,6,FFI-30min,TIC-24604498-6-FFI-30min,1636148068921376768,Gaia DR3 3209175447332278144,3209175447332278144,1251545809,2016.0,80.66965027702403,0.51522803,-6.106780178548591,0.44793195,14.179643037985294,0.7042446,20.134542,32.729298,16.468291010316793,0.6606331,-28.284314356364103,0.54875034,0.018492462,0.019452367,-0.1519765,-0.005022311,-0.19266637,0.0053866445,-0.44449282,0.16186318,0.16570714,-0.085386895,494,17,490,4,119.19383,1484351.9,6.9027724,47270.363,95,false,,0.9467362,0.13596967,-0.022472285,-0.11368487,0.10807559,-0.06533607,0.05486087,56,23,0.92804927,60,60,0,0.1740274,110.006294,67,0,6.698788,,,,,,,,,false,436,89479.02968783834,517.3533,172.95538,13.3080635,55,21756.19663458546,89.96777,241.82211,14.494585,56,155744.3972041843,299.84506,519.41626,11.766865,1.9837116,0,1,0,0,0,2.7277203,1.1865215,1.5411987,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,208.17847665664837,-22.50279321155574,79.35764482681851,-29.202016140998907,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
220,29,52583022,3341238918520502912,Thor,7,72,FFI-200s,TIC-52583022-72-FFI-200s,1636148068921376768,Gaia DR3 3341238918520502912,3341238918520502912,616295078,2016.0,84.15386299112848,0.03466376,13.010072958269413,0.026034104,10.150747576966257,0.039157398,259.22937,37.93292,5.811794990180628,0.04383651,-37.48505561311963,0.030466834,-0.099324815,0.12360774,-0.40411332,0.19687597,-0.12169911,0.32017913,-0.76893526,0.008575906,0.24679562,-0.3533042,482,0,479,3,16.807919,1377.5288,0.24541795,23.788713,31,false,1.2307509,,,,,,,,55,20,0.06677072,57,41,0,0.015931249,35.393425,0,0,1.5920783,0.08469908,0.57652515,0.21650027,0.21263005,118.631386,-5.03859,30.341883,-33.11084,false,449,28579.18190139616,26.631794,1073.1227,14.547242,54,3879.95744456243,21.137451,183.55844,16.366474,53,39203.720049410775,83.0737,471.91495,13.264577,1.5075196,0,4,0,0,0,3.1018972,1.819232,1.2826653,38.74559,3.211441,2,18,9,8,11.702342,,,960.2852,,3300.0,4.0,0.0,111,,,,12.699379,0.056923352,14,,NOT_AVAILABLE,192.5521820948016,-10.104587093437878,84.21062768815649,-10.31179779629904,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3025504E-13,0.9995907,3330.8777,3329.1592,3333.212,4.4449,4.4409,4.4489,0.1464,0.1435,0.1494,99.068,98.5814,99.7428,1.134,1.1281,1.1398,0.7019,0.6982,0.7056,0.4925,0.4901,0.4949,MARCS
85,10,24604498,3209175447332278144,thor,3,32,FFI-10min,TIC-24604498-32-FFI-10min,1636148068921376768,Gaia DR3 3209175447332278144,3209175447332278144,1251545809,2016.0,80.66965027702403,0.51522803,-6.106780178548591,0.44793195,14.179643037985294,0.7042446,20.134542,32.729298,16.468291010316793,0.6606331,-28.284314356364103,0.54875034,0.018492462,0.019452367,-0.1519765,-0.005022311,-0.19266637,0.0053866445,-0.44449282,0.16186318,0.16570714,-0.085386895,494,17,490,4,119.19383,1484351.9,6.9027724,47270.363,95,false,,0.9467362,0.13596967,-0.022472285,-0.11368487,0.10807559,-0.06533607,0.05486087,56,23,0.92804927,60,60,0,0.1740274,110.006294,67,0,6.698788,,,,,,,,,false,436,89479.02968783834,517.3533,172.95538,13.3080635,55,21756.19663458546,89.96777,241.82211,14.494585,56,155744.3972041843,299.84506,519.41626,11.766865,1.9837116,0,1,0,0,0,2.7277203,1.1865215,1.5411987,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,208.17847665664837,-22.50279321155574,79.35764482681851,-29.202016140998907,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
156,29,52583022,3341238918520502912,Thor,7,43,SPOC-120,TIC-52583022-43-SPOC-120,1636148068921376768,Gaia DR3 3341238918520502912,3341238918520502912,616295078,2016.0,84.15386299112848,0.03466376,13.010072958269413,0.026034104,10.150747576966257,0.039157398,259.22937,37.93292,5.811794990180628,0.04383651,-37.48505561311963,0.030466834,-0.099324815,0.12360774,-0.40411332,0.19687597,-0.12169911,0.32017913,-0.76893526,0.008575906,0.24679562,-0.3533042,482,0,479,3,16.807919,1377.5288,0.24541795,23.788713,31,false,1.2307509,,,,,,,,55,20,0.06677072,57,41,0,0.015931249,35.393425,0,0,1.5920783,0.08469908,0.57652515,0.21650027,0.21263005,118.631386,-5.03859,30.341883,-33.11084,false,449,28579.18190139616,26.631794,1073.1227,14.547242,54,3879.95744456243,21.137451,183.55844,16.366474,53,39203.720049410775,83.0737,471.91495,13.264577,1.5075196,0,4,0,0,0,3.1018972,1.819232,1.2826653,38.74559,3.211441,2,18,9,8,11.702342,,,960.2852,,3300.0,4.0,0.0,111,,,,12.699379,0.056923352,14,,NOT_AVAILABLE,192.5521820948016,-10.104587093437878,84.21062768815649,-10.31179779629904,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3025504E-13,0.9995907,3330.8777,3329.1592,3333.212,4.4449,4.4409,4.4489,0.1464,0.1435,0.1494,99.068,98.5814,99.7428,1.134,1.1281,1.1398,0.7019,0.6982,0.7056,0.4925,0.4901,0.4949,MARCS
255,10,24604498,3209175447332278144,thor,3,98,SPOC-120,TIC-24604498-98-SPOC-120,1636148068921376768,Gaia DR3 3209175447332278144,3209175447332278144,1251545809,2016.0,80.66965027702403,0.51522803,-6.106780178548591,0.44793195,14.179643037985294,0.7042446,20.134542,32.729298,16.468291010316793,0.6606331,-28.284314356364103,0.54875034,0.018492462,0.019452367,-0.1519765,-0.005022311,-0.19266637,0.0053866445,-0.44449282,0.16186318,0.16570714,-0.085386895,494,17,490,4,119.19383,1484351.9,6.9027724,47270.363,95,false,,0.9467362,0.13596967,-0.022472285,-0.11368487,0.10807559,-0.06533607,0.05486087,56,23,0.92804927,60,60,0,0.1740274,110.006294,67,0,6.698788,,,,,,,,,false,436,89479.02968783834,517.3533,172.95538,13.3080635,55,21756.19663458546,89.96777,241.82211,14.494585,56,155744.3972041843,299.84506,519.41626,11.766865,1.9837116,0,1,0,0,0,2.7277203,1.1865215,1.5411987,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,208.17847665664837,-22.50279321155574,79.35764482681851,-29.202016140998907,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
60,57,345135733,3463395519358168064,twa,6,10,SPOC-120,TIC-345135733-10-SPOC-120,1636148068921376768,Gaia DR3 3463395519358168064,3463395519358168064,1584290498,2016.0,177.0985755547717,0.01880694,-37.48021516505471,0.016216837,13.135712420820894,0.026251419,500.38107,59.2111,-57.040212980414836,0.025521245,-15.886114982077492,0.019745491,-0.044305976,-0.30199018,-0.20582643,0.1669855,-0.010166441,0.1550339,-0.14262162,0.18850239,-0.1355749,0.12320651,388,352,385,3,8.943906,1552.6711,0.19130959,32.058605,31,true,1.2723465,,,,,,,,44,21,0.036140405,49,18,0,0.023016987,132.56891,0,0,1.3404187,,,,,,,,,false,383,135709.94151453493,126.98678,1068.6935,12.855838,31,26026.798994273864,138.77168,187.55122,14.299991,32,170806.8991852759,462.28098,369.48718,11.666632,1.4504,2,0,0,0,0,2.633359,1.4441528,1.1892061,12.491867,0.9921181,1,19,1,12,40.72956,0.9448375,0.18782662,1001.2081,12.179428,3500.0,4.5,0.0,101,26.114561,20.923203,8,11.087686,0.011995752,18,40.534336,NOT_AVAILABLE,289.3144812499946,23.71883262523438,194.51506230024788,-35.047429915005544,false,false,0,false,false,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
166,29,52583022,3341238918520502912,Thor,7,45,SPOC-120,TIC-52583022-45-SPOC-120,1636148068921376768,Gaia DR3 3341238918520502912,3341238918520502912,616295078,2016.0,84.15386299112848,0.03466376,13.010072958269413,0.026034104,10.150747576966257,0.039157398,259.22937,37.93292,5.811794990180628,0.04383651,-37.48505561311963,0.030466834,-0.099324815,0.12360774,-0.40411332,0.19687597,-0.12169911,0.32017913,-0.76893526,0.008575906,0.24679562,-0.3533042,482,0,479,3,16.807919,1377.5288,0.24541795,23.788713,31,false,1.2307509,,,,,,,,55,20,0.06677072,57,41,0,0.015931249,35.393425,0,0,1.5920783,0.08469908,0.57652515,0.21650027,0.21263005,118.631386,-5.03859,30.341883,-33.11084,false,449,28579.18190139616,26.631794,1073.1227,14.547242,54,3879.95744456243,21.137451,183.55844,16.366474,53,39203.720049410775,83.0737,471.91495,13.264577,1.5075196,0,4,0,0,0,3.1018972,1.819232,1.2826653,38.74559,3.211441,2,18,9,8,11.702342,,,960.2852,,3300.0,4.0,0.0,111,,,,12.699379,0.056923352,14,,NOT_AVAILABLE,192.5521820948016,-10.104587093437878,84.21062768815649,-10.31179779629904,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3025504E-13,0.9995907,3330.8777,3329.1592,3333.212,4.4449,4.4409,4.4489,0.1464,0.1435,0.1494,99.068,98.5814,99.7428,1.134,1.1281,1.1398,0.7019,0.6982,0.7056,0.4925,0.4901,0.4949,MARCS
348,57,345135733,3463395519358168064,twa,6,101,FFI-200s,TIC-345135733-101-FFI-200s,1636148068921376768,Gaia DR3 3463395519358168064,3463395519358168064,1584290498,2016.0,177.0985755547717,0.01880694,-37.48021516505471,0.016216837,13.135712420820894,0.026251419,500.38107,59.2111,-57.040212980414836,0.025521245,-15.886114982077492,0.019745491,-0.044305976,-0.30199018,-0.20582643,0.1669855,-0.010166441,0.1550339,-0.14262162,0.18850239,-0.1355749,0.12320651,388,352,385,3,8.943906,1552.6711,0.19130959,32.058605,31,true,1.2723465,,,,,,,,44,21,0.036140405,49,18,0,0.023016987,132.56891,0,0,1.3404187,,,,,,,,,false,383,135709.94151453493,126.98678,1068.6935,12.855838,31,26026.798994273864,138.77168,187.55122,14.299991,32,170806.8991852759,462.28098,369.48718,11.666632,1.4504,2,0,0,0,0,2.633359,1.4441528,1.1892061,12.491867,0.9921181,1,19,1,12,40.72956,0.9448375,0.18782662,1001.2081,12.179428,3500.0,4.5,0.0,101,26.114561,20.923203,8,11.087686,0.011995752,18,40.534336,NOT_AVAILABLE,289.3144812499946,23.71883262523438,194.51506230024788,-35.047429915005544,false,false,0,false,false,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
243,57,345135733,3463395519358168064,twa,6,90,SPOC-120,TIC-345135733-90-SPOC-120,1636148068921376768,Gaia DR3 3463395519358168064,3463395519358168064,1584290498,2016.0,177.0985755547717,0.01880694,-37.48021516505471,0.016216837,13.135712420820894,0.026251419,500.38107,59.2111,-57.040212980414836,0.025521245,-15.886114982077492,0.019745491,-0.044305976,-0.30199018,-0.20582643,0.1669855,-0.010166441,0.1550339,-0.14262162,0.18850239,-0.1355749,0.12320651,388,352,385,3,8.943906,1552.6711,0.19130959,32.058605,31,true,1.2723465,,,,,,,,44,21,0.036140405,49,18,0,0.023016987,132.56891,0,0,1.3404187,,,,,,,,,false,383,135709.94151453493,126.98678,1068.6935,12.855838,31,26026.798994273864,138.77168,187.55122,14.299991,32,170806.8991852759,462.28098,369.48718,11.666632,1.4504,2,0,0,0,0,2.633359,1.4441528,1.1892061,12.491867,0.9921181,1,19,1,12,40.72956,0.9448375,0.18782662,1001.2081,12.179428,3500.0,4.5,0.0,101,26.114561,20.923203,8,11.087686,0.011995752,18,40.534336,NOT_AVAILABLE,289.3144812499946,23.71883262523438,194.51506230024788,-35.047429915005544,false,false,0,false,false,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
215,29,52583022,3341238918520502912,Thor,7,71,FFI-200s,TIC-52583022-71-FFI-200s,1636148068921376768,Gaia DR3 3341238918520502912,3341238918520502912,616295078,2016.0,84.15386299112848,0.03466376,13.010072958269413,0.026034104,10.150747576966257,0.039157398,259.22937,37.93292,5.811794990180628,0.04383651,-37.48505561311963,0.030466834,-0.099324815,0.12360774,-0.40411332,0.19687597,-0.12169911,0.32017913,-0.76893526,0.008575906,0.24679562,-0.3533042,482,0,479,3,16.807919,1377.5288,0.24541795,23.788713,31,false,1.2307509,,,,,,,,55,20,0.06677072,57,41,0,0.015931249,35.393425,0,0,1.5920783,0.08469908,0.57652515,0.21650027,0.21263005,118.631386,-5.03859,30.341883,-33.11084,false,449,28579.18190139616,26.631794,1073.1227,14.547242,54,3879.95744456243,21.137451,183.55844,16.366474,53,39203.720049410775,83.0737,471.91495,13.264577,1.5075196,0,4,0,0,0,3.1018972,1.819232,1.2826653,38.74559,3.211441,2,18,9,8,11.702342,,,960.2852,,3300.0,4.0,0.0,111,,,,12.699379,0.056923352,14,,NOT_AVAILABLE,192.5521820948016,-10.104587093437878,84.21062768815649,-10.31179779629904,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3025504E-13,0.9995907,3330.8777,3329.1592,3333.212,4.4449,4.4409,4.4489,0.1464,0.1435,0.1494,99.068,98.5814,99.7428,1.134,1.1281,1.1398,0.7019,0.6982,0.7056,0.4925,0.4901,0.4949,MARCS
285,29,52583022,3341238918520502912,Thor,7,98,SPOC-120,TIC-52583022-98-SPOC-120,1636148068921376768,Gaia DR3 3341238918520502912,3341238918520502912,616295078,2016.0,84.15386299112848,0.03466376,13.010072958269413,0.026034104,10.150747576966257,0.039157398,259.22937,37.93292,5.811794990180628,0.04383651,-37.48505561311963,0.030466834,-0.099324815,0.12360774,-0.40411332,0.19687597,-0.12169911,0.32017913,-0.76893526,0.008575906,0.24679562,-0.3533042,482,0,479,3,16.807919,1377.5288,0.24541795,23.788713,31,false,1.2307509,,,,,,,,55,20,0.06677072,57,41,0,0.015931249,35.393425,0,0,1.5920783,0.08469908,0.57652515,0.21650027,0.21263005,118.631386,-5.03859,30.341883,-33.11084,false,449,28579.18190139616,26.631794,1073.1227,14.547242,54,3879.95744456243,21.137451,183.55844,16.366474,53,39203.720049410775,83.0737,471.91495,13.264577,1.5075196,0,4,0,0,0,3.1018972,1.819232,1.2826653,38.74559,3.211441,2,18,9,8,11.702342,,,960.2852,,3300.0,4.0,0.0,111,,,,12.699379,0.056923352,14,,NOT_AVAILABLE,192.5521820948016,-10.104587093437878,84.21062768815649,-10.31179779629904,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3025504E-13,0.9995907,3330.8777,3329.1592,3333.212,4.4449,4.4409,4.4489,0.1464,0.1435,0.1494,99.068,98.5814,99.7428,1.134,1.1281,1.1398,0.7019,0.6982,0.7056,0.4925,0.4901,0.4949,MARCS
197,50,91474691,5348165127505382400,twa,7,64,FFI-200s,TIC-91474691-64-FFI-200s,1636148068921376768,Gaia DR3 5348165127505382400,5348165127505382400,1460698291,2016.0,171.00787871921767,0.01874756,-52.844864725914455,0.020334639,12.382483805701689,0.027835583,444.8437,48.481434,-47.847348524392174,0.0256323,-7.815402404074858,0.026847558,0.15675122,-0.11062912,-0.19890825,0.028958552,-0.0042523914,0.048399046,0.04006113,0.048604183,-0.09978497,0.26348,441,0,435,6,5.3536224,802.4747,0.17472212,9.735044,31,false,1.2188212,,,,,,,,51,25,0.040903255,57,20,0,0.017676212,80.443474,0,0,1.1871828,0.095466,0.19581537,0.030615965,0.43786088,-92.049385,-62.113026,-27.406921,25.606207,false,437,23726.887194265164,11.880202,1997.1787,14.749265,53,2831.5973802400076,14.001225,202.23926,16.708464,53,33583.71346529867,46.541637,721.5843,13.432573,1.5347699,1,2,1,1,0,3.2758904,1.959199,1.3166914,7.667144,4.059556,2,18,3,14,10.850096,,,862.27734,,3100.0,3.0,-0.5,111,,,,12.818972,0.03872468,19,,NOT_AVAILABLE,289.81763354092124,7.786909779887077,201.1190986862105,-50.245032373013004,false,false,0,true,true,false,false,false,false,true,false,1.02347716E-13,5.112223E-13,0.99996775,,,,,,,,,,,,,,,,,,,,,,
172,34,429152614,3485098646237003136,twa,7,63,FFI-200s,TIC-429152614-63-FFI-200s,1636148068921376768,Gaia DR3 3485098646237003136,3485098646237003136,1704356120,2016.0,173.17110191966316,0.02034353,-26.869303980428636,0.017153872,21.62853815609958,0.03449063,627.0845,94.193954,-91.04280302104688,0.029359668,-24.160059961208447,0.022042492,-0.23831956,-0.10368307,-0.06386963,0.043396164,-0.095617235,0.020799797,0.2704381,0.34671602,-0.3036048,-0.21527812,410,0,409,1,8.142615,1806.1444,0.20896162,37.631763,31,false,1.205262,,,,,,,,47,20,0.043174233,54,17,0,0.021534014,109.29885,0,0,1.2988253,0.14753124,0.33819872,0.034133714,0.37657425,17.729805,25.643946,-24.026825,-21.751377,false,446,87992.8762604926,53.60566,1641.4849,13.326248,49,9142.011639391787,31.08256,294.1203,15.435938,49,128218.56563820856,169.39891,756.90314,11.978018,1.5610421,0,1,0,0,0,3.45792,2.1096897,1.3482304,9.683485,3.5036576,1,25,3,14,31.26744,19.857742,9.719725E-11,738.5675,18.95523,3200.0,4.5,0.75,101,,,,11.427171,0.015838955,22,32.707314,NOT_AVAILABLE,281.98808602933894,32.779487517397484,185.31911220309354,-27.184260479127644,false,false,0,true,true,true,false,false,false,true,false,1.02076076E-13,5.098649E-13,0.9999947,,,,,,,,,,,,,,,,,,,,,,
