,,,,,,,,,,,,,,,,,,,,Period 1,,,,,Period 2,,,,
pop_id,lcname,idtype,ID,secorcamp,author_x,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author_y,year,calc_per,complex_status,Score,Flare,Shelf,Evolution,Notes,Score,Flare,Shelf,Evolution,Notes
63,TIC-243381460-11-FFI-30min,TIC,243381460,11,FFI,30min,0.036191872,243381460,6111548074901230080,<NA>,0.3684,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1227255085,Double Dip,2,0,0,0,,,,,,
63,TIC-243381460-38-FFI-10min,TIC,243381460,38,FFI,10min,0.045621269,243381460,6111548074901230080,<NA>,0.3684,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1227293523,Not Complex,2,1,1,1,,,,,,
64,TIC-179367270-11-FFI-30min,TIC,179367270,11,FFI,30min,0.021341537,179367270,6117102949382766976,<NA>,2.6435,,UCL/LCC,16,Rebull_2022,Rebull,2022,2.608678974,Not Complex,2,0,0,1,,,,,,
64,TIC-179367270-38-SPOC-120,TIC,179367270,38,SPOC,120,0.064507961,179367270,6117102949382766976,<NA>,2.6435,,UCL/LCC,16,Rebull_2022,Rebull,2022,2.6346855,Not Complex,1,0,0,0,,,,,,
64,TIC-179367270-64-FFI-200s,TIC,179367270,64,FFI,200s,16.82953481,179367270,6117102949382766976,<NA>,2.6435,,UCL/LCC,16,Rebull_2022,Rebull,2022,6,Not Complex,9,0,0,0,,,,,,
65,TIC-248145126-10-FFI-30min,TIC,248145126,10,FFI,30min,0.045016813,248145126,6135268015342940928,<NA>,0.3504,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3505416207,Complex,2,0,0,0,,,,,,
65,TIC-248145126-11-FFI-30min,TIC,248145126,11,FFI,30min,0.043189422,248145126,6135268015342940928,<NA>,0.3504,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3500467819,Complex,2,0,0,1,,,,,,
65,TIC-248145126-37-FFI-10min,TIC,248145126,37,FFI,10min,0.031607596,248145126,6135268015342940928,<NA>,0.3504,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3501393203,Complex,2,0,0,0,,,,,,
65,TIC-248145126-64-SPOC-120,TIC,248145126,64,SPOC,120,0.122696507,248145126,6135268015342940928,<NA>,0.3504,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.1167886506,Complex,2,0,1,1,,,,,,
66,TIC-135162879-10-FFI-30min,TIC,135162879,10,FFI,30min,0.023192285,135162879,6148164290302297600,<NA>,0.3775,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3779135,Complex,2,0,0,1,,,,,,
66,TIC-135162879-37-FFI-10min,TIC,135162879,37,FFI,10min,0.023323467,135162879,6148164290302297600,<NA>,0.3775,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3773009892,Complex,2,0,0,1,,,,,,
66,TIC-135162879-64-SPOC-120,TIC,135162879,64,SPOC,120,0.092612815,135162879,6148164290302297600,<NA>,0.3775,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3775678557,Complex,2,0,0,1,,,,,,
67,TIC-121840452-11-FFI-30min,TIC,121840452,11,FFI,30min,0.086534181,121840452,6197960106773771776,<NA>,0.3787,0.205,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3785524652,Complex,2,0,0,0,,0,0,0,0,
67,TIC-121840452-38-FFI-10min,TIC,121840452,38,FFI,10min,0.059136102,121840452,6197960106773771776,<NA>,0.3787,0.205,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.3792141614,Complex,2,1,1,1,,0,1,0,0,Can barely see the periodic behavior
67,TIC-121840452-65-SPOC-120,TIC,121840452,65,SPOC,120,0.095635206,121840452,6197960106773771776,<NA>,0.3787,0.205,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.378774211,Complex,2,2,1,1,,1,2,0,0,
68,TIC-461643692-11-FFI-30min,TIC,461643692,11,FFI,30min,0.020066031,461643692,6204205642057395456,<NA>,0.4115,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.2054814434,Complex,2,0,0,0,,,,,,
68,TIC-461643692-38-FFI-10min,TIC,461643692,38,FFI,10min,5.940002863,461643692,6204205642057395456,<NA>,0.4115,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,4.495410167,Complex,9,0,0,0,,,,,,
68,TIC-461643692-65-SPOC-120,TIC,461643692,65,SPOC,120,0.1475823343,461643692,6204205642057395456,<NA>,0.4115,,UCL/LCC,16,Stauffer_2021,Stauffer,2021,0.4108277871,Complex,2,0,0,0,Noisy,,,,,
69,TIC-272398365-11-FFI-30min,TIC,272398365,11,FFI,30min,0.023648064,272398365,6207552413714047488,<NA>,0.4841,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4838754318,Complex,2,0,0,0,,,,,,
69,TIC-272398365-38-FFI-10min,TIC,272398365,38,FFI,10min,0.033655836,272398365,6207552413714047488,<NA>,0.4841,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4846675869,Complex,2,1,0,0,Literature period maybe a teeny bit off,,,,,
69,TIC-272398365-65-FFI-200s,TIC,272398365,65,FFI,200s,0.03092249,272398365,6207552413714047488,<NA>,0.4841,,UCL/LCC,16,Rebull_2022,Rebull,2022,0.4836180296,Complex,2,0,0,1,,,,,,
70,EPIC-211013604-4-K2SFF-1800,EPIC,211013604,4,K2SFF,1800,0.075529091,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.462717485,Complex,9,0,0,0,,,,,,
70,EPIC-211013604-4-EVEREST-1800,EPIC,211013604,4,EVEREST,1800,0.073882015,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.462609353,Complex,2,1,0,0,,,,,,
70,TIC-440686535-42-SPOC-120,TIC,440686535,42,SPOC,120,0.052985775,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.4615533791,Complex,2,1,0,0,,,,,,
70,TIC-440686535-43-SPOC-120,TIC,440686535,43,SPOC,120,0.048239166,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.4630812874,Complex,1,1,0,0,So noisy,,,,,
70,TIC-440686535-44-FFI-10min,TIC,440686535,44,FFI,10min,0.013987791,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,5.459543621,Not Complex,1,1,0,1,,,,,,
70,TIC-440686535-70-FFI-200s,TIC,440686535,70,FFI,200s,0.015430241,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.4637134478,Complex,2,1,0,0,,,,,,
70,TIC-440686535-71-FFI-200s,TIC,440686535,71,FFI,200s,0.017537312,440686535,6.4933E+16,211013604,0.4627,,Pleiades,125,Rebull_2016,Rebull,2016,0.4611087984,Complex,1,1,0,0,,,,,,
71,EPIC-211016654-4-K2SFF-1800,EPIC,211016654,4,K2SFF,1800,0.036003294,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.2670596084,Complex,2,2,0,0,Too noisy to be sure about evolution,0,2,0,0,
71,EPIC-211016654-4-EVEREST-1800,EPIC,211016654,4,EVEREST,1800,0.1041238322,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,6,Double Dip,9,0,0,0,,9,0,0,0,
71,TIC-440690770-42-FFI-10min,TIC,440690770,42,FFI,10min,0.060347373,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.2352170894,Complex,9,0,0,0,,9,0,0,0,
71,TIC-440690770-43-FFI-10min,TIC,440690770,43,FFI,10min,0.009814964,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.2665797094,Complex,2,1,0,0,,0,1,0,0,Periodic behavior barely visible
71,TIC-440690770-44-FFI-10min,TIC,440690770,44,FFI,10min,0.00672368,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.267475326,Complex,1,1,0,0,Noisy,0,1,0,0,
71,TIC-440690770-70-SPOC-120,TIC,440690770,70,SPOC,120,0.060444891,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.2669282392,Complex,0,0,0,0,Super noisy,0,0,0,0,
71,TIC-440690770-71-SPOC-120,TIC,440690770,71,SPOC,120,0.069490725,440690770,64933621980897536,211016654,0.2671,0.1702,Pleiades,125,Rebull_2016,Rebull,2016,0.2668123149,Complex,1,0,0,0,,0,0,0,0,
72,EPIC-211047687-4-EVEREST-1800,EPIC,211047687,4,EVEREST,1800,0.023573239,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.1525521862,Complex,9,0,0,0,,9,0,0,0,
72,EPIC-211047687-4-K2SFF-1800,EPIC,211047687,4,K2SFF,1800,0.02428946,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.1525455889,Complex,2,0,0,0,Long term darkening trend.,0,0,0,0,
72,TIC-67768181-42-SPOC-120,TIC,67768181,42,SPOC,120,0.1072660565,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.304915471,Complex,0,0,0,0,,0,0,0,0,Can't see periodic behavior
72,TIC-67768181-43-SPOC-120,TIC,67768181,43,SPOC,120,0.097110868,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.3047354872,Complex,0,1,0,0,,0,1,0,0,
72,TIC-67768181-44-SPOC-120,TIC,67768181,44,SPOC,120,0.088690853,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.3052847914,Complex,0,1,0,0,Good example of object that loses complexity,0,1,0,0,
72,TIC-67768181-70-SPOC-120,TIC,67768181,70,SPOC,120,0.084294027,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.3051348305,Complex,0,0,0,0,,0,0,0,0,
72,TIC-67768181-71-SPOC-120,TIC,67768181,71,SPOC,120,0.094568515,67768181,65232757863112192,211047687,0.3049,0.2016,Pleiades,125,Rebull_2016,Rebull,2016,0.3048678409,Complex,0,0,0,0,,0,0,0,0,
73,EPIC-211057712-4-K2SFF-1800,EPIC,211057712,4,K2SFF,1800,0.01782446,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.2776546052,Complex,0,1,0,0,Long term brightening trend.,0,1,0,0,
73,EPIC-211057712-4-EVEREST-1800,EPIC,211057712,4,EVEREST,1800,0.028785638,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.06133358,Complex,9,0,0,0,,9,0,0,0,
73,TIC-14334105-43-FFI-10min,TIC,14334105,43,FFI,10min,0.008491984,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.1387671783,Complex,1,0,0,0,,0,0,0,0,
73,TIC-14334105-44-FFI-10min,TIC,14334105,44,FFI,10min,0.008871586,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.3521775854,Complex,1,0,0,0,Very noisy,0,0,0,0,
73,TIC-14334105-70-FFI-200s,TIC,14334105,70,FFI,200s,0.014054394,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.277555306,Complex,0,0,0,0,,1,0,0,0,
73,TIC-14334105-71-FFI-200s,TIC,14334105,71,FFI,200s,0.013732412,14334105,65910602485240576,211057712,0.2775,0.3514,Pleiades,125,Rebull_2016,Rebull,2016,0.2778781935,Complex,0,1,0,0,,0,1,0,0,
74,EPIC-211070495-4-EVEREST-1800,EPIC,211070495,4,EVEREST,1800,0.064734656,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6067624001,Complex,2,1,0,0,,,,,,
74,EPIC-211070495-4-K2SFF-1800,EPIC,211070495,4,K2SFF,1800,0.067471266,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6057436888,Complex,9,0,0,0,,,,,,
74,TIC-353927317-42-SPOC-120,TIC,353927317,42,SPOC,120,0.1488420546,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6070073116,Complex,0,0,0,0,Very noisy,,,,,
74,TIC-353927317-43-SPOC-120,TIC,353927317,43,SPOC,120,0.1265447021,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6051956233,Complex,0,0,0,0,,,,,,
74,TIC-353927317-44-SPOC-120,TIC,353927317,44,SPOC,120,0.1207168281,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6056737758,Complex,0,1,0,0,,,,,,
74,TIC-353927317-70-FFI-200s,TIC,353927317,70,FFI,200s,0.017060697,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.3030980584,Complex,1,0,0,0,,,,,,
74,TIC-353927317-71-FFI-200s,TIC,353927317,71,FFI,200s,0.02155627,353927317,68183331674900864,211070495,0.606,,Pleiades,125,Rebull_2016,Rebull,2016,0.6522629537,Complex,9,0,0,0,,,,,,
75,TIC-165184400-3-FFI-30min,TIC,165184400,3,FFI,30min,0.011843338,165184400,5046815924054174848,<NA>,0.66321,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.663702238,Double Dip,2,0,0,0,,,,,,
75,TIC-165184400-4-SPOC-120,TIC,165184400,4,SPOC,120,0.032919765,165184400,5046815924054174848,<NA>,0.66321,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.6631926838,Complex,2,1,0,0,,,,,,
75,TIC-165184400-30-SPOC-120,TIC,165184400,30,SPOC,120,0.044460917,165184400,5046815924054174848,<NA>,0.66321,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.6620465412,Not Complex,0,0,0,0,,,,,,
75,TIC-165184400-31-SPOC-120,TIC,165184400,31,SPOC,120,0.042026436,165184400,5046815924054174848,<NA>,0.66321,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.6615516353,Not Complex,0,1,0,0,,,,,,
75,TIC-165184400-97-FFI-200s,TIC,165184400,97,FFI,200s,0.010362476,165184400,5046815924054174848,<NA>,0.66321,,Tucana-Horologium,40,Popinchalk_2023,Popinchalk,2023,0.6600801841,Complex,2,0,0,0,Complexity goes away and comes back!,,,,,
76,TIC-465268712-10-FFI-30min,TIC,465268712,10,FFI,30min,0.006480387,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.318963587,Complex,2,0,0,0,,,,,,
76,TIC-465268712-11-FFI-30min,TIC,465268712,11,FFI,30min,0.005787186,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.319467743,Complex,2,0,0,0,,,,,,
76,TIC-465268712-37-FFI-10min,TIC,465268712,37,FFI,10min,0.011332357,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.319198002,Complex,2,0,0,0,,,,,,
76,TIC-465268712-38-FFI-10min,TIC,465268712,38,FFI,10min,0.01185043,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.319042467,Complex,2,1,0,0,,,,,,
76,TIC-465268712-64-FFI-200s,TIC,465268712,64,FFI,200s,0.015899113,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3193006556,Complex,2,0,0,0,,,,,,
76,TIC-465268712-65-FFI-200s,TIC,465268712,65,FFI,200s,0.014546019,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3191703339,Complex,2,0,0,0,,,,,,
76,TIC-465268712-90-FFI-200s,TIC,465268712,90,FFI,200s,0.013832351,465268712,5239392538122310400,<NA>,0.31898,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3191986332,Complex,2,0,0,1,,,,,,
77,TIC-370829038-9-FFI-30min,TIC,370829038,9,FFI,30min,0.063867459,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3548630336,Complex,2,1,1,1,Double shelf?,,,,,
77,TIC-370829038-10-FFI-30min,TIC,370829038,10,FFI,30min,0.067200125,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3543233225,Complex,2,0,1,1,Another double shelf? Or just river plot due to slightly off period?,,,,,
77,TIC-370829038-11-FFI-30min,TIC,370829038,11,FFI,30min,0.055380626,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3546336151,Complex,2,1,1,1,,,,,,
77,TIC-370829038-36-FFI-10min,TIC,370829038,36,FFI,10min,0.052516559,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3542930761,Complex,2,1,1,1,Literature period seems correct and shelf follows flare,,,,,
77,TIC-370829038-37-FFI-10min,TIC,370829038,37,FFI,10min,6.632455241,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.014126861,Complex,9,0,0,0,,,,,,
77,TIC-370829038-38-FFI-10min,TIC,370829038,38,FFI,10min,0.047101429,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3546574378,Complex,2,1,0,0,,,,,,
77,TIC-370829038-63-FFI-200s,TIC,370829038,63,FFI,200s,0.06103585,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.354552631,Complex,2,1,0,0,,,,,,
77,TIC-370829038-64-FFI-200s,TIC,370829038,64,FFI,200s,0.054051359,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3546378174,Complex,2,1,0,0,,,,,,
77,TIC-370829038-65-FFI-200s,TIC,370829038,65,FFI,200s,7.765166196,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.083859154,Complex,9,0,0,0,,,,,,
77,TIC-370829038-90-SPOC-120,TIC,370829038,90,SPOC,120,0.096316522,370829038,5247506723457135104,<NA>,0.35479,,IC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3549394297,Complex,2,2,0,1,,,,,,
78,TIC-342456426-8-FFI-30min,TIC,342456426,8,FFI,30min,0.017196578,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3946177828,Complex,2,0,0,0,"Appears to have a second period based on diagonal lines, full LC, and RUWE",,,,,
78,TIC-342456426-9-FFI-30min,TIC,342456426,9,FFI,30min,0.018453639,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3945925969,Complex,2,0,0,0,,,,,,
78,TIC-342456426-10-FFI-30min,TIC,342456426,10,FFI,30min,0.019629266,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,6,Double Dip,1,2,0,0,,,,,,
78,TIC-342456426-34-FFI-10min,TIC,342456426,34,FFI,10min,0.018966567,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.394063588,Complex,2,1,0,0,,,,,,
78,TIC-342456426-35-FFI-10min,TIC,342456426,35,FFI,10min,0.023011546,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3942261388,Complex,2,0,0,0,,,,,,
78,TIC-342456426-36-FFI-10min,TIC,342456426,36,FFI,10min,0.021452889,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3944067355,Complex,2,1,0,0,,,,,,
78,TIC-342456426-61-SPOC-120,TIC,342456426,61,SPOC,120,0.050872624,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3943635443,Complex,2,1,0,0,,,,,,
78,TIC-342456426-62-SPOC-120,TIC,342456426,62,SPOC,120,0.050070453,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3948199067,Complex,2,1,0,0,,,,,,
78,TIC-342456426-63-SPOC-120,TIC,342456426,63,SPOC,120,0.050535601,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.3946677629,Complex,2,2,0,0,,,,,,
78,TIC-342456426-88-SPOC-120,TIC,342456426,88,SPOC,120,0.064351934,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.1974800638,Complex,2,1,1,1,,,,,,
78,TIC-342456426-89-SPOC-120,TIC,342456426,89,SPOC,120,0.061385274,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.197297564,Complex,2,1,0,0,,,,,,
78,TIC-342456426-90-SPOC-120,TIC,342456426,90,SPOC,120,0.063953131,342456426,5319023224634030464,<NA>,0.39463,,CIC 2602,40,Popinchalk_2024,Popinchalk,2024,0.1972742051,Complex,2,1,0,0,,,,,,
79,TIC-92740519-8-FFI-30min,TIC,92740519,8,FFI,30min,0.034454009,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.4830045052,Complex,2,0,0,0,"Appears to have a second period based on diagonal lines, full LC, and RUWE",,,,,
79,TIC-92740519-9-FFI-30min,TIC,92740519,9,FFI,30min,0.03427896,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.4826039775,Complex,2,0,0,0,,,,,,
79,TIC-92740519-35-FFI-10min,TIC,92740519,35,FFI,10min,0.026189387,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.235736899,Complex,2,1,0,0,,,,,,
79,TIC-92740519-36-FFI-10min,TIC,92740519,36,FFI,10min,0.03658401,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.2352812675,Complex,2,1,0,0,,,,,,
79,TIC-92740519-61-FFI-200s,TIC,92740519,61,FFI,200s,0.027640287,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.4830018624,Complex,2,1,0,0,,,,,,
79,TIC-92740519-62-FFI-200s,TIC,92740519,62,FFI,200s,0.029050002,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.23567594,Complex,2,1,0,0,,,,,,
79,TIC-92740519-88-FFI-200s,TIC,92740519,88,FFI,200s,8.087830713,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.007787493,Complex,9,0,0,0,,,,,,
79,TIC-92740519-89-SPOC-120,TIC,92740519,89,SPOC,120,0.035006726,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.2357237574,Complex,2,2,0,0,,,,,,
79,TIC-92740519-90-SPOC-120,TIC,92740519,90,SPOC,120,0.035480815,92740519,5321261452356605440,<NA>,0.47108,,Theia 92,,Popinchalk_2024,Popinchalk,2024,0.4823511986,Complex,2,2,0,0,,,,,,
80,TIC-353730181-43-SPOC-120,TIC,353730181,43,SPOC,120,0.065217078,353730181,144329975098261504,<NA>,0.562916667,,Taurus,2,Bouma_2024,Bouma,2024,0.5626039421,Complex,2,2,1,1,,,,,,
80,TIC-353730181-44-SPOC-120,TIC,353730181,44,SPOC,120,0.062864339,353730181,144329975098261504,<NA>,0.562916667,,Taurus,2,Bouma_2024,Bouma,2024,0.562819512,Complex,2,2,1,1,,,,,,
80,TIC-353730181-70-SPOC-120,TIC,353730181,70,SPOC,120,0.043034494,353730181,144329975098261504,<NA>,0.562916667,,Taurus,2,Bouma_2024,Bouma,2024,0.2813164578,Not Complex,2,1,1,1,,,,,,
80,TIC-353730181-71-SPOC-120,TIC,353730181,71,SPOC,120,0.038962388,353730181,144329975098261504,<NA>,0.562916667,,Taurus,2,Bouma_2024,Bouma,2024,0.2818789304,Not Complex,2,1,0,1,,,,,,
81,TIC-368129164-23-SPOC-120,TIC,368129164,23,SPOC,120,0.015907502,368129164,1450067137649786752,<NA>,0.268333333,0.108333333,AB Doradus moving group,149,Bouma_2024,Bouma,2024,0.2674020707,Complex,2,2,0,0,,0,2,0,0,
81,TIC-368129164-50-SPOC-120,TIC,368129164,50,SPOC,120,0.014394802,368129164,1450067137649786752,<NA>,0.268333333,0.108333333,AB Doradus moving group,149,Bouma_2024,Bouma,2024,0.2683706053,Complex,2,2,0,0,,0,2,0,0,
81,TIC-368129164-77-SPOC-120,TIC,368129164,77,SPOC,120,0.013712209,368129164,1450067137649786752,<NA>,0.268333333,0.108333333,AB Doradus moving group,149,Bouma_2024,Bouma,2024,0.2680785583,Complex,2,1,0,0,Most of the data is cut out,0,1,0,0,
82,TIC-267953787-43-SPOC-120,TIC,267953787,43,SPOC,120,0.048805141,267953787,149327461604161408,<NA>,0.7275,,Taurus,2,Bouma_2024,Bouma,2024,0.2425257527,Complex,2,0,0,1,,,,,,
82,TIC-267953787-44-SPOC-120,TIC,267953787,44,SPOC,120,0.056293976,267953787,149327461604161408,<NA>,0.7275,,Taurus,2,Bouma_2024,Bouma,2024,0.7271621007,Complex,2,2,0,1,,,,,,
82,TIC-267953787-70-SPOC-120,TIC,267953787,70,SPOC,120,0.064268768,267953787,149327461604161408,<NA>,0.7275,,Taurus,2,Bouma_2024,Bouma,2024,0.727826748,Complex,2,1,0,0,,,,,,
82,TIC-267953787-71-SPOC-120,TIC,267953787,71,SPOC,120,0.060175794,267953787,149327461604161408,<NA>,0.7275,,Taurus,2,Bouma_2024,Bouma,2024,0.7267856205,Complex,2,1,0,0,,,,,,
83,TIC-59836633-43-SPOC-120,TIC,59836633,43,SPOC,120,0.1202113032,59836633,154779286930692352,<NA>,0.623333333,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.6228736868,Complex,2,1,1,1,,,,,,
83,TIC-59836633-44-SPOC-120,TIC,59836633,44,SPOC,120,0.1169171453,59836633,154779286930692352,<NA>,0.623333333,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.62292387,Complex,2,1,0,0,,,,,,
83,TIC-59836633-71-FFI-200s,TIC,59836633,71,FFI,200s,0.1052370594,59836633,154779286930692352,<NA>,0.623333333,,Beta Pic moving group,24,Bouma_2024,Bouma,2024,0.6232091772,Complex,2,1,0,0,,,,,,
84,TIC-2234692-19-SPOC-120,TIC,2234692,19,SPOC,120,0.068009853,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.271319446,Complex,2,2,0,1,,1,2,0,0,Hard to see the actual periodic behavior
84,TIC-2234692-43-SPOC-120,TIC,2234692,43,SPOC,120,0.046428651,2234692,181104928193233408,<NA>,0.271666667,2.491666667,Columba,42,Bouma_2024,Bouma,2024,0.2719511426,Complex,2,1,0,0,,1,1,0,0,
