pop_id,lcname,idtype,ID,secorcamp,LC_author,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,paper_author,year,Score,Flare,Shelf,Evolution,Notes,per_col
112,TIC-402980664-79-SPOC-120,TIC,402980664,79,SPOC,120,0.025405037,402980664,565706429072383232,,0.773333333,Columba,42.0,Bouma_2024,Bouma,2024,1,1,1,1,,one
112,TIC-402980664-85-SPOC-120,TIC,402980664,85,SPOC,120,0.016487795,402980664,565706429072383232,,0.773333333,Columba,42.0,Bouma_2024,Bouma,2024,1,0,0,0,,one
112,TIC-402980664-86-SPOC-120,TIC,402980664,86,SPOC,120,0.016838312,402980664,565706429072383232,,0.773333333,Columba,42.0,Bouma_2024,Bouma,2024,2,0,0,1,,one
113,TIC-359892714-11-SPOC-120,TIC,359892714,11,SPOC,120,0.1047593236,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,0,1,1,,one
113,TIC-359892714-12-SPOC-120,TIC,359892714,12,SPOC,120,0.1187942028,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,0,0,1,,one
113,TIC-359892714-38-SPOC-120,TIC,359892714,38,SPOC,120,0.098185837,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,0,0,0,,one
113,TIC-359892714-39-SPOC-120,TIC,359892714,39,SPOC,120,0.1039080262,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,0,0,0,,one
113,TIC-359892714-64-SPOC-120,TIC,359892714,64,SPOC,120,0.09929592,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,1,0,0,,one
113,TIC-359892714-65-SPOC-120,TIC,359892714,65,SPOC,120,0.1000632167,359892714,5841324542416019712,,0.472083333,Epsilon Chamaeleontis,3.7,Bouma_2024,Bouma,2024,2,0,0,0,,one
114,TIC-335598085-11-SPOC-120,TIC,335598085,11,SPOC,120,0.024689257,335598085,5857065971210881408,,0.660416667,Lower Centaurus-Crux,16.0,Stauffer_2021,Stauffer,2021,2,2,0,1,,one
114,TIC-335598085-64-SPOC-120,TIC,335598085,64,SPOC,120,0.041141808,335598085,5857065971210881408,,0.660416667,Lower Centaurus-Crux,16.0,Stauffer_2021,Stauffer,2021,2,0,0,0,,one
114,TIC-335598085-65-SPOC-120,TIC,335598085,65,SPOC,120,0.053457201,335598085,5857065971210881408,,0.660416667,Lower Centaurus-Crux,16.0,Stauffer_2021,Stauffer,2021,2,0,0,1,,one
115,TIC-442571495-12-SPOC-120,TIC,442571495,12,SPOC,120,0.032142901,442571495,6016421494262600960,,0.399583333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,2,2,0,1,,one
115,TIC-442571495-38-SPOC-120,TIC,442571495,38,SPOC,120,0.02900663,442571495,6016421494262600960,,0.399583333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,1,1,0,0,,one
115,TIC-442571495-65-FFI-200s,TIC,442571495,65,FFI,200s,0.011492831,442571495,6016421494262600960,,0.399583333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,1,1,1,1,,one
116,EPIC-202724025-2-K2SFF-1800,EPIC,202724025,2,K2SFF,1800,0.040797663,67897871,6041816502013814400,202724025,0.259583333,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,1,Gone missing??,one
116,TIC-67897871-12-SPOC-120,TIC,67897871,12,SPOC,120,0.034440249,67897871,6041816502013814400,202724025,0.259583333,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
116,TIC-67897871-65-FFI-200s,TIC,67897871,65,FFI,200s,0.028959064,67897871,6041816502013814400,202724025,0.259583333,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,0,,one
116,TIC-67897871-91-SPOC-120,TIC,67897871,91,SPOC,120,0.064372945,67897871,6041816502013814400,202724025,0.259583333,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,0,,one
117,TIC-405754448-11-SPOC-120,TIC,405754448,11,SPOC,120,0.021227294,405754448,6056695059045701120,,0.5386,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
117,TIC-405754448-37-SPOC-120,TIC,405754448,37,SPOC,120,0.018213034,405754448,6056695059045701120,,0.5386,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,2,2,0,0,Literature period seems a little off,one
117,TIC-405754448-38-SPOC-120,TIC,405754448,38,SPOC,120,0.018624902,405754448,6056695059045701120,,0.5386,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
117,TIC-405754448-64-FFI-200s,TIC,405754448,64,FFI,200s,0.024333243,405754448,6056695059045701120,,0.5386,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
117,TIC-405754448-65-FFI-200s,TIC,405754448,65,FFI,200s,0.024780039,405754448,6056695059045701120,,0.5386,Lower Centaurus-Crux,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
118,TIC-405910546-37-SPOC-120,TIC,405910546,37,SPOC,120,0.051538658,405910546,6061362107917642240,,1.582916667,Lower Centaurus-Crux,16.0,Bouma_2024,Bouma,2024,2,2,0,0,,one
118,TIC-405910546-38-SPOC-120,TIC,405910546,38,SPOC,120,0.058331984,405910546,6061362107917642240,,1.582916667,Lower Centaurus-Crux,16.0,Bouma_2024,Bouma,2024,2,1,0,0,,one
118,TIC-405910546-64-FFI-200s,TIC,405910546,64,FFI,200s,0.026257505,405910546,6061362107917642240,,1.582916667,Lower Centaurus-Crux,16.0,Bouma_2024,Bouma,2024,1,0,0,0,There seems to be another period?,one
119,TIC-404144841-11-SPOC-120,TIC,404144841,11,SPOC,120,0.067020655,404144841,6081328723666902912,,0.4475,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,1,1,1,,one
119,TIC-404144841-37-SPOC-120,TIC,404144841,37,SPOC,120,0.03516922,404144841,6081328723666902912,,0.4475,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,2,1,1,,one
119,TIC-404144841-38-SPOC-120,TIC,404144841,38,SPOC,120,0.029613179,404144841,6081328723666902912,,0.4475,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,0,0,1,Noisy,one
119,TIC-404144841-64-SPOC-120,TIC,404144841,64,SPOC,120,0.037593079,404144841,6081328723666902912,,0.4475,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,2,0,1,,one
120,TIC-312410638-11-FFI-30min,TIC,312410638,11,FFI,30min,0.021026228,312410638,6090854651891034496,,1.1673,Upper Centaurus-Lupus,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
120,TIC-312410638-38-SPOC-120,TIC,312410638,38,SPOC,120,0.073312569,312410638,6090854651891034496,,1.1673,Upper Centaurus-Lupus,16.0,Rebull_2022,Rebull,2022,2,0,0,1,Noisy,one
120,TIC-312410638-65-FFI-200s,TIC,312410638,65,FFI,200s,0.018156931,312410638,6090854651891034496,,1.1673,Upper Centaurus-Lupus,16.0,Rebull_2022,Rebull,2022,1,1,0,0,Very noisy,one
121,TIC-167664935-11-FFI-30min,TIC,167664935,11,FFI,30min,0.1641030813,167664935,6104139604209342464,,0.585416667,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,0,0,0,0,Maybe a tiny dip,one
121,TIC-167664935-38-SPOC-120,TIC,167664935,38,SPOC,120,0.1833364248,167664935,6104139604209342464,,0.585416667,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,2,1,0,0,,one
121,TIC-167664935-65-FFI-200s,TIC,167664935,65,FFI,200s,0.1625266194,167664935,6104139604209342464,,0.585416667,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,2,0,0,0,,one
122,TIC-89026133-11-FFI-30min,TIC,89026133,11,FFI,30min,0.034604593,89026133,6205993722841260032,,0.466666667,Upper Centaurus-Lupus,16.0,Stauffer_2021,Stauffer,2021,1,0,0,0,,one
122,TIC-89026133-38-SPOC-120,TIC,89026133,38,SPOC,120,0.044979489,89026133,6205993722841260032,,0.466666667,Upper Centaurus-Lupus,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,,one
122,TIC-89026133-65-FFI-200s,TIC,89026133,65,FFI,200s,0.027694365,89026133,6205993722841260032,,0.466666667,Upper Centaurus-Lupus,16.0,Stauffer_2021,Stauffer,2021,2,1,0,0,,one
123,TIC-272248916-11-SPOC-120,TIC,272248916,11,SPOC,120,0.023604,272248916,6207141200664109184,,0.370833333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,1,2,0,1,,one
123,TIC-272248916-38-SPOC-120,TIC,272248916,38,SPOC,120,0.027676702,272248916,6207141200664109184,,0.370833333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,2,2,0,0,,one
123,TIC-272248916-65-FFI-200s,TIC,272248916,65,FFI,200s,0.035702123,272248916,6207141200664109184,,0.370833333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,1,0,0,0,,one
124,TIC-440725886-42-SPOC-120,TIC,440725886,42,SPOC,120,0.1174125671,440725886,63661521387693824,,0.163333333,Pleiades,112.0,Bouma_2024,Bouma,2024,1,1,1,1,Literature period a little off?,one
124,TIC-440725886-43-SPOC-120,TIC,440725886,43,SPOC,120,0.079717183,440725886,63661521387693824,,0.163333333,Pleiades,112.0,Bouma_2024,Bouma,2024,1,1,1,1,,one
124,TIC-440725886-44-SPOC-120,TIC,440725886,44,SPOC,120,0.1040039778,440725886,63661521387693824,,0.163333333,Pleiades,112.0,Bouma_2024,Bouma,2024,1,2,1,0,Literature period definitely off,one
124,TIC-440725886-70-SPOC-120,TIC,440725886,70,SPOC,120,0.085812384,440725886,63661521387693824,,0.163333333,Pleiades,112.0,Bouma_2024,Bouma,2024,2,1,1,1,,one
124,TIC-440725886-71-SPOC-120,TIC,440725886,71,SPOC,120,0.091461289,440725886,63661521387693824,,0.163333333,Pleiades,112.0,Bouma_2024,Bouma,2024,2,1,0,0,,one
125,TIC-234295610-1-SPOC-120,TIC,234295610,1,SPOC,120,0.04942975,234295610,6485423779719878016,,0.762083333,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,2,0,1,,one
125,TIC-234295610-28-SPOC-120,TIC,234295610,28,SPOC,120,0.047787654,234295610,6485423779719878016,,0.762083333,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,2,0,1,,one
125,TIC-234295610-68-FFI-200s,TIC,234295610,68,FFI,200s,0.054615229,234295610,6485423779719878016,,0.762083333,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,0,0,0,,one
125,TIC-234295610-95-SPOC-120,TIC,234295610,95,SPOC,120,0.033762085,234295610,6485423779719878016,,0.762083333,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,1,0,0,,one
126,TIC-224283342-2-SPOC-120,TIC,224283342,2,SPOC,120,0.046807766,224283342,6534521406305916928,,0.8875,Columba,42.0,Zhan_2019,Zhan,2019,2,0,0,0,,one
126,TIC-224283342-29-SPOC-120,TIC,224283342,29,SPOC,120,0.020416141,224283342,6534521406305916928,,0.8875,Columba,42.0,Zhan_2019,Zhan,2019,2,1,0,1,,one
126,TIC-224283342-69-SPOC-120,TIC,224283342,69,SPOC,120,0.0420434,224283342,6534521406305916928,,0.8875,Columba,42.0,Zhan_2019,Zhan,2019,2,0,0,1,,one
126,TIC-224283342-96-SPOC-120,TIC,224283342,96,SPOC,120,0.021430689,224283342,6534521406305916928,,0.8875,Columba,42.0,Zhan_2019,Zhan,2019,2,2,0,1,,one
127,TIC-289840926-1-SPOC-120,TIC,289840926,1,SPOC,120,0.095838201,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,2,2,0,0,Noisy,one
127,TIC-289840926-28-SPOC-120,TIC,289840926,28,SPOC,120,0.1213540614,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,2,1,0,0,,one
127,TIC-289840926-68-FFI-200s,TIC,289840926,68,FFI,200s,0.014615781,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,2,0,0,0,Reverse flares?? Data issue?,one
127,TIC-289840926-92-SPOC-120,TIC,289840926,92,SPOC,120,0.0728082,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,2,1,0,0,,one
127,TIC-289840926-95-SPOC-120,TIC,289840926,95,SPOC,120,0.076085329,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,2,2,1,1,,one
128,TIC-141146667-14-FFI-30min,TIC,141146667,14,FFI,30min,0.039960728,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,0,0,0,Very short period so only about seven observations per period,one
128,TIC-141146667-15-FFI-30min,TIC,141146667,15,FFI,30min,0.016782498,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,0,1,1,Cadence makes it hard to be sure about the shelf,one
128,TIC-141146667-21-FFI-30min,TIC,141146667,21,FFI,30min,0.046150455,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,0,0,1,,one
128,TIC-141146667-41-SPOC-120,TIC,141146667,41,SPOC,120,0.095251322,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,2,1,1,,one
128,TIC-141146667-48-SPOC-120,TIC,141146667,48,SPOC,120,0.097723591,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,1,0,1,,one
128,TIC-141146667-75-SPOC-120,TIC,141146667,75,SPOC,120,0.092336988,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,2,1,1,1,Large missing chunks of data,one
129,EPIC-204364515-2-K2SFF-1800,EPIC,204364515,2,K2SFF,1800,0.043121043,12779416,,204364515,1.456,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,1,no gaia data,one
129,EPIC-204364515-15-K2SFF-1800,EPIC,204364515,15,K2SFF,1800,0.033271719,12779416,,204364515,1.456,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
129,TIC-12779416-91-FFI-200s,TIC,12779416,91,FFI,200s,0.018895644,12779416,,204364515,1.456,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
130,EPIC-203849738-2-K2SFF-1800,EPIC,203849738,2,K2SFF,1800,0.040728278,68045555,6049821633855485440,203849738,0.619,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,1,0,0,Jump in brightness due to K2 weirdness,one
130,TIC-68045555-91-SPOC-120,TIC,68045555,91,SPOC,120,0.053557873,68045555,6049821633855485440,203849738,0.619,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
131,EPIC-203692610-2-K2SFF-1800,EPIC,203692610,2,K2SFF,1800,0.0432699,68131578,6049554108931809152,203692610,1.821,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,Jump in brightness due to K2 weirdness,one
131,TIC-68131578-91-SPOC-120,TIC,68131578,91,SPOC,120,0.065824145,68131578,6049554108931809152,203692610,1.821,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,0,Noisy,one
132,EPIC-205374937-2-K2SFF-1800,EPIC,205374937,2,K2SFF,1800,0.088437278,49165224,6249001841715440512,205374937,0.6345,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,0,,one
132,TIC-49165224-91-SPOC-120,TIC,49165224,91,SPOC,120,0.085643768,49165224,6249001841715440512,205374937,0.6345,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
133,EPIC-202873945-2-K2SFF-1800,EPIC,202873945,2,K2SFF,1800,0.0769558,391993423,6039044255241799808,202873945,0.6258,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,1,0,0,Long term brightening trend,one
133,TIC-391993423-12-FFI-30min,TIC,391993423,12,FFI,30min,0.010068954,391993423,6039044255241799808,202873945,0.6258,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,,one
133,TIC-391993423-39-FFI-10min,TIC,391993423,39,FFI,10min,0.006494474,391993423,6039044255241799808,202873945,0.6258,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,0,Very noisy,one
133,TIC-391993423-91-SPOC-120,TIC,391993423,91,SPOC,120,0.097986495,391993423,6039044255241799808,202873945,0.6258,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,1,,one
134,EPIC-204296148-2-K2SFF-1800,EPIC,204296148,2,K2SFF,1800,0.041305576,203444707,6051728977289000064,204296148,0.5314,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,1,0,0,,one
134,TIC-203444707-91-SPOC-120,TIC,203444707,91,SPOC,120,0.072499073,203444707,6051728977289000064,204296148,0.5314,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,,one
135,EPIC-203962559-2-K2SFF-1800,EPIC,203962559,2,K2SFF,1800,0.087565614,175597010,6049165500286247040,203962559,1.5402,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,Long term darkening trend,one
135,TIC-175597010-91-SPOC-120,TIC,175597010,91,SPOC,120,0.096386284,175597010,6049165500286247040,203962559,1.5402,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
136,EPIC-203927435-2-K2SFF-1800,EPIC,203927435,2,K2SFF,1800,0.050543605,175861088,6049107020011536000,203927435,0.482,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,,one
136,TIC-175861088-91-SPOC-120,TIC,175861088,91,SPOC,120,0.045359552,175861088,6049107020011536000,203927435,0.482,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,0,0,0,,one
137,EPIC-205024957-2-K2SFF-1800,EPIC,205024957,2,K2SFF,1800,0.053784495,49040989,6245669050173377280,205024957,1.6656,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,Sudden brightening due to K2 weirdness,one
137,TIC-49040989-91-FFI-200s,TIC,49040989,91,FFI,200s,0.018072559,49040989,6245669050173377280,205024957,1.6656,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,1,,one
138,EPIC-205046529-2-K2SFF-1800,EPIC,205046529,2,K2SFF,1800,0.034720764,49040871,,205046529,1.8358,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,1,Just one little dip that fades out,one
138,TIC-49040871-91-FFI-200s,TIC,49040871,91,FFI,200s,0.018195355,49040871,,205046529,1.8358,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,1,,one
139,EPIC-204143627-2-K2SFF-1800,EPIC,204143627,2,K2SFF,1800,0.045799348,49585759,6050333112920811776,204143627,1.125,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,1,0,0,Long term darkening trend,one
139,TIC-49585759-91-SPOC-120,TIC,49585759,91,SPOC,120,0.059488416,49585759,6050333112920811776,204143627,1.125,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,Only one little dip. Noisy.,one
140,EPIC-205483258-2-K2SFF-1800,EPIC,205483258,2,K2SFF,1800,0.2071003661,413551134,4324709330348851968,205483258,5.667,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,0,Just one dip,one
140,TIC-413551134-91-SPOC-120,TIC,413551134,91,SPOC,120,0.108229351,413551134,4324709330348851968,205483258,5.667,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,Hard to tell what's going on because of long period and missing data,one
141,EPIC-204882444-2-K2SFF-1800,EPIC,204882444,2,K2SFF,1800,0.096721039,220604303,6246938127111232640,204882444,0.3829,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,0,0,0,Sudden brightening due to K2 weirdness,one
141,TIC-220604303-91-SPOC-120,TIC,220604303,91,SPOC,120,0.038462621,220604303,6246938127111232640,204882444,0.3829,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,1,0,0,,one
142,EPIC-204787516-2-K2SFF-1800,EPIC,204787516,2,K2SFF,1800,0.1522177896,280160269,6246710012810366976,204787516,0.4868,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,1,0,0,Sudden brightening due to K2 weirdness,one
143,EPIC-204270520-2-K2SFF-1800,EPIC,204270520,2,K2SFF,1800,0.056679225,12776845,6237180545533200640,204270520,0.5123,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,2,0,0,Sudden brightening due to K2 weirdness,one
143,EPIC-204270520-15-EVEREST-1800,EPIC,204270520,15,EVEREST,1800,0.036289062,12776845,6237180545533200640,204270520,0.5123,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,0,0,0,0,,one
143,EPIC-204270520-15-K2SFF-1800,EPIC,204270520,15,K2SFF,1800,0.076275424,12776845,6237180545533200640,204270520,0.5123,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,1,0,0,Long term brightening trend,one
143,TIC-12776845-91-SPOC-120,TIC,12776845,91,SPOC,120,0.069055986,12776845,6237180545533200640,204270520,0.5123,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,1,0,0,Noisy,one
144,EPIC-204783273-2-K2SFF-1800,EPIC,204783273,2,K2SFF,1800,0.02210891,49035618,6243897874380625792,204783273,1.1105,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,2,0,1,,one
144,TIC-49035618-91-FFI-200s,TIC,49035618,91,FFI,200s,0.016457979,49035618,6243897874380625792,204783273,1.1105,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,0,0,0,0,Noisy,one
145,EPIC-203645396-2-K2SFF-1800,EPIC,203645396,2,K2SFF,1800,0.040210374,68167990,6049537169580902272,203645396,0.6287,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,1,0,0,Sudden brightening due to K2 weirdness,one
146,EPIC-204082531-2-K2SFF-1800,EPIC,204082531,2,K2SFF,1800,0.041185695,49691316,6050308923664895360,204082531,0.6513,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,2,0,0,Long term darkening trend,one
146,TIC-49691316-91-SPOC-120,TIC,49691316,91,SPOC,120,0.0264916,49691316,6050308923664895360,204082531,0.6513,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,1,0,0,,one
147,EPIC-204321142-2-K2SFF-1800,EPIC,204321142,2,K2SFF,1800,0.1033215643,202876323,6051788728874166528,204321142,0.4763,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,1,0,0,Long term darkening trend,one
147,TIC-202876323-91-SPOC-120,TIC,202876323,91,SPOC,120,0.083106339,202876323,6051788728874166528,204321142,0.4763,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,0,0,0,,one
148,EPIC-203956650-2-K2SFF-1800,EPIC,203956650,2,K2SFF,1800,0.065070624,175744495,6050656781651004160,203956650,0.6752,Rho Ophiuchi,1.0,Rebull_2018,Rebull,2018,1,1,0,0,Sudden darkening due to K2 weirdness,one
149,TIC-205106701-12-FFI-30min,TIC,205106701,12,FFI,30min,0.007833062,205106701,6044015868868398976,202687442,0.5727,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,0,0,0,1,Very noisy,one
149,TIC-205106701-39-FFI-10min,TIC,205106701,39,FFI,10min,0.00709755,205106701,6044015868868398976,202687442,0.5727,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,0,0,0,,one
149,TIC-205106701-91-FFI-200s,TIC,205106701,91,FFI,200s,0.009739296,205106701,6044015868868398976,202687442,0.5727,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,2,0,0,0,The shorter cadence is key for this one,one
150,EPIC-204884822-2-K2SFF-1800,EPIC,204884822,2,K2SFF,1800,0.017157131,73217080,4130947859386102016,204884822,0.7983,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,1,0,0,Long term darkening trend,one
150,TIC-73217080-91-SPOC-120,TIC,73217080,91,SPOC,120,0.03390038,73217080,4130947859386102016,204884822,0.7983,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1,1,0,0,,one
151,TIC-289840928-1-SPOC-120,TIC,289840928,1,SPOC,120,0.034745395,289840928,6801191355870240768,,0.199166667,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,0,1,0,0,Literature period seems wrong - matches period in table 2 of zhan 2019 but figure 3 shows a different period,one
151,TIC-289840928-28-SPOC-120,TIC,289840928,28,SPOC,120,0.041732311,289840928,6801191355870240768,,0.199166667,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,1,1,0,0,,one
151,TIC-289840928-68-SPOC-120,TIC,289840928,68,SPOC,120,0.037552714,289840928,6801191355870240768,,0.199166667,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,1,1,0,0,,one
151,TIC-289840928-92-SPOC-120,TIC,289840928,92,SPOC,120,0.034525454,289840928,6801191355870240768,,0.199166667,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,0,2,0,0,,one
151,TIC-289840928-95-SPOC-120,TIC,289840928,95,SPOC,120,0.037327409,289840928,6801191355870240768,,0.199166667,Beta Pic moving group,24.0,Zhan_2019,Zhan,2019,1,2,1,1,,one
152,TIC-92574021-10-FFI-30min,TIC,92574021,10,FFI,30min,0.024517667,92574021,5372980314662466560,,0.7844,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,Literature period seems off,one
152,TIC-92574021-37-FFI-10min,TIC,92574021,37,FFI,10min,0.020073916,92574021,5372980314662466560,,0.7844,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
152,TIC-92574021-63-FFI-200s,TIC,92574021,63,FFI,200s,0.026030983,92574021,5372980314662466560,,0.7844,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,Noisy,one
152,TIC-92574021-64-FFI-200s,TIC,92574021,64,FFI,200s,0.028383402,92574021,5372980314662466560,,0.7844,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,1,1,,one
152,TIC-92574021-90-FFI-200s,TIC,92574021,90,FFI,200s,0.028172788,92574021,5372980314662466560,,0.7844,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,one
154,TIC-379774242-11-FFI-30min,TIC,379774242,11,FFI,30min,0.003942654,379774242,6053207201993945728,,0.9854,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,one
154,TIC-379774242-37-FFI-10min,TIC,379774242,37,FFI,10min,0.006709596,379774242,6053207201993945728,,0.9854,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,one
154,TIC-379774242-38-FFI-10min,TIC,379774242,38,FFI,10min,0.007533379,379774242,6053207201993945728,,0.9854,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
154,TIC-379774242-64-FFI-200s,TIC,379774242,64,FFI,200s,0.010722178,379774242,6053207201993945728,,0.9854,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,one
154,TIC-379774242-65-FFI-200s,TIC,379774242,65,FFI,200s,0.011112461,379774242,6053207201993945728,,0.9854,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,Noisy,one
155,TIC-310412874-11-FFI-30min,TIC,310412874,11,FFI,30min,0.012887242,310412874,6053682637686389248,,0.4564,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,one
