pop_id,lcname,idtype,ID,secorcamp,author_x,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author_y,year,calc_per
29,TIC-973449111-38-FFI-10min,TIC,973449111,38,FFI,10min,0.0066841629258366,973449111,5.868286560427916e+18,,0.621,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,2.0009250101953313
29,TIC-973449111-11-FFI-30min,TIC,973449111,11,FFI,30min,0.0108762154976699,973449111,5.868286560427916e+18,,0.621,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6205279549054189
30,TIC-309321971-11-FFI-30min,TIC,309321971,11,FFI,30min,0.0187906886516547,309321971,5.901773217829655e+18,,0.6314,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6291841329688532
30,TIC-309321971-38-FFI-10min,TIC,309321971,38,FFI,10min,0.0202488146862052,309321971,5.901773217829655e+18,,0.6314,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6303576021202845
30,TIC-309321971-65-FFI-200s,TIC,309321971,65,FFI,200s,0.0170976084089197,309321971,5.901773217829655e+18,,0.6314,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6327300336493248
31,TIC-254612758-12-FFI-30min,TIC,254612758,12,FFI,30min,0.0108991306598417,254612758,5.988925319818253e+18,,0.5939,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.595372679572488
31,TIC-254612758-38-FFI-10min,TIC,254612758,38,FFI,10min,0.0108094376072863,254612758,5.988925319818253e+18,,0.5939,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2965923839946284
31,TIC-254612758-65-SPOC-120,TIC,254612758,65,SPOC,120,0.042815798521042,254612758,5.988925319818253e+18,,0.5939,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.5933223812573053
32,TIC-364291454-12-FFI-30min,TIC,364291454,12,FFI,30min,0.0242090852120435,364291454,5.996407565146181e+18,,0.3495,0.406,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3492453687416956
33,TIC-147828926-38-FFI-10min,TIC,147828926,38,FFI,10min,0.0647928724561109,147828926,5.999293989334501e+18,,0.4973,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4977736643570664
33,TIC-147828926-65-FFI-200s,TIC,147828926,65,FFI,200s,0.0396865470424422,147828926,5.999293989334501e+18,,0.4973,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4964575334013776
33,TIC-147828926-12-FFI-30min,TIC,147828926,12,FFI,30min,0.0562211758222096,147828926,5.999293989334501e+18,,0.4973,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.497423625219755
34,TIC-176205621-38-FFI-10min,TIC,176205621,38,FFI,10min,0.0272541612180612,176205621,6.001888939853402e+18,,0.4258,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.425240797673503
34,TIC-176205621-65-FFI-200s,TIC,176205621,65,FFI,200s,0.0196204320392393,176205621,6.001888939853402e+18,,0.4258,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2129364531786415
34,TIC-176205621-12-FFI-30min,TIC,176205621,12,FFI,30min,0.0305128130410903,176205621,6.001888939853402e+18,,0.4258,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4255679224619493
35,TIC-276502773-65-FFI-200s,TIC,276502773,65,FFI,200s,0.0161112149590468,276502773,6.004379539837518e+18,,0.5553,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.5551468029476071
35,TIC-276502773-11-FFI-30min,TIC,276502773,11,FFI,30min,0.0129411335430204,276502773,6.004379539837518e+18,,0.5553,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.555560525396266
35,TIC-276502773-38-FFI-10min,TIC,276502773,38,FFI,10min,0.0091650209937752,276502773,6.004379539837518e+18,,0.5553,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.5550149665372611
36,TIC-99207324-12-FFI-30min,TIC,99207324,12,FFI,30min,0.0170094926395156,99207324,6.011565879115187e+18,,0.7912,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.7924901990962014
36,TIC-99207324-38-FFI-10min,TIC,99207324,38,FFI,10min,0.0171610983451659,99207324,6.011565879115187e+18,,0.7912,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.7937349153552185
36,TIC-99207324-65-SPOC-120,TIC,99207324,65,SPOC,120,0.1152059435844421,99207324,6.011565879115187e+18,,0.7912,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.7930427178635716
37,TIC-310720311-65-SPOC-120,TIC,310720311,65,SPOC,120,0.19644056558609,310720311,6.053706655144659e+18,,0.6651,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6643882901092165
37,TIC-310720311-38-FFI-10min,TIC,310720311,38,FFI,10min,0.1068111237120906,310720311,6.053706655144659e+18,,0.6651,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6648959153134643
37,TIC-310720311-64-SPOC-120,TIC,310720311,64,SPOC,120,0.2230530142784117,310720311,6.053706655144659e+18,,0.6651,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.666566434781454
37,TIC-310720311-11-FFI-30min,TIC,310720311,11,FFI,30min,0.0565736454415766,310720311,6.053706655144659e+18,,0.6651,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6663533059248722
37,TIC-310720311-37-FFI-10min,TIC,310720311,37,FFI,10min,0.0987815271719517,310720311,6.053706655144659e+18,,0.6651,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6643982293837786
38,TIC-405970436-65-FFI-200s,TIC,405970436,65,FFI,200s,0.0152059767437404,405970436,6.056701037640956e+18,,0.5772,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2886517549116399
38,TIC-405970436-11-FFI-30min,TIC,405970436,11,FFI,30min,0.0205399335489898,405970436,6.056701037640956e+18,,0.5772,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.578099204849578
38,TIC-405970436-37-FFI-10min,TIC,405970436,37,FFI,10min,0.0129182038589157,405970436,6.056701037640956e+18,,0.5772,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2884539861115991
38,TIC-405970436-38-FFI-10min,TIC,405970436,38,FFI,10min,0.0158457143606639,405970436,6.056701037640956e+18,,0.5772,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2883938341965992
38,TIC-405970436-64-FFI-200s,TIC,405970436,64,FFI,200s,0.0189523873010555,405970436,6.056701037640956e+18,,0.5772,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.5779970871520018
39,TIC-406040223-65-SPOC-120,TIC,406040223,65,SPOC,120,0.2404993176460266,406040223,6.057147611155597e+18,,0.3242,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1619812239802781
39,TIC-406040223-11-FFI-30min,TIC,406040223,11,FFI,30min,0.0509486513021464,406040223,6.057147611155597e+18,,0.3242,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3244388524185188
39,TIC-406040223-37-FFI-10min,TIC,406040223,37,FFI,10min,0.025436793530726,406040223,6.057147611155597e+18,,0.3242,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1620242049852588
39,TIC-406040223-38-FFI-10min,TIC,406040223,38,FFI,10min,0.0291946051665668,406040223,6.057147611155597e+18,,0.3242,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1619985587738433
39,TIC-406040223-64-SPOC-120,TIC,406040223,64,SPOC,120,0.2544753432273864,406040223,6.057147611155597e+18,,0.3242,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1619801648499976
40,TIC-207621404-65-SPOC-120,TIC,207621404,65,SPOC,120,0.1605108141899107,207621404,6.064353054428529e+18,,0.4514,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4517268604162062
40,TIC-207621404-38-FFI-10min,TIC,207621404,38,FFI,10min,0.051865698983079,207621404,6.064353054428529e+18,,0.4514,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4512747469974392
40,TIC-207621404-11-FFI-30min,TIC,207621404,11,FFI,30min,0.057653853162092,207621404,6.064353054428529e+18,,0.4514,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4509526188675914
41,TIC-405695928-64-FFI-200s,TIC,405695928,64,FFI,200s,0.0154204123709926,405695928,6.073671037505308e+18,,1.3392,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.337720581747494
41,TIC-405695928-38-SPOC-120,TIC,405695928,38,SPOC,120,0.023710972070694,405695928,6.073671037505308e+18,,1.3392,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.3388489239255563
41,TIC-405695928-37-SPOC-120,TIC,405695928,37,SPOC,120,0.0251844525337219,405695928,6.073671037505308e+18,,1.3392,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.3344735180148062
41,TIC-405695928-11-FFI-30min,TIC,405695928,11,FFI,30min,0.0191426404304686,405695928,6.073671037505308e+18,,1.3392,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.3388897348696311
42,TIC-273821594-10-FFI-30min,TIC,273821594,10,FFI,30min,0.0078095853840368,273821594,6.07427975463263e+18,,0.6642,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6617067645344537
42,TIC-273821594-37-FFI-10min,TIC,273821594,37,FFI,10min,0.0169868382052136,273821594,6.07427975463263e+18,,0.6642,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6643984070745605
42,TIC-273821594-38-FFI-10min,TIC,273821594,38,FFI,10min,0.0180328767766542,273821594,6.07427975463263e+18,,0.6642,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6648960412155132
42,TIC-273821594-64-FFI-200s,TIC,273821594,64,FFI,200s,0.0091165882224991,273821594,6.07427975463263e+18,,0.6642,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6644094563017046
42,TIC-273821594-11-FFI-30min,TIC,273821594,11,FFI,30min,0.0076445369846783,273821594,6.07427975463263e+18,,0.6642,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6630878644118158
43,TIC-419779703-11-FFI-30min,TIC,419779703,11,FFI,30min,0.0149877279846549,419779703,6.074797246644015e+18,,0.3689,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3686328361761604
43,TIC-419779703-37-FFI-10min,TIC,419779703,37,FFI,10min,0.0171945597254142,419779703,6.074797246644015e+18,,0.3689,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3693561048638236
43,TIC-419779703-64-FFI-200s,TIC,419779703,64,FFI,200s,0.0171515270217816,419779703,6.074797246644015e+18,,0.3689,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3686384816616656
43,TIC-419779703-38-FFI-10min,TIC,419779703,38,FFI,10min,0.0159678939796046,419779703,6.074797246644015e+18,,0.3689,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3689268885468861
44,TIC-398768350-11-FFI-30min,TIC,398768350,11,FFI,30min,0.0813251863846491,398768350,6.075429981240521e+18,,0.4899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4901474201124568
44,TIC-398768350-64-FFI-200s,TIC,398768350,64,FFI,200s,2.369099964969113,398768350,6.075429981240521e+18,,0.4899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.0128707253036718
44,TIC-398768350-37-FFI-10min,TIC,398768350,37,FFI,10min,0.027884108916076,398768350,6.075429981240521e+18,,0.4899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.489478881635958
44,TIC-398768350-10-FFI-30min,TIC,398768350,10,FFI,30min,0.0796636156358255,398768350,6.075429981240521e+18,,0.4899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4893115444742525
45,TIC-288093002-64-SPOC-120,TIC,288093002,64,SPOC,120,0.1074765205383301,288093002,6.076050346312676e+18,,0.4315,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4314942257395465
45,TIC-288093002-37-FFI-10min,TIC,288093002,37,FFI,10min,0.0608042303034388,288093002,6.076050346312676e+18,,0.4315,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4310655288507234
45,TIC-288093002-11-FFI-30min,TIC,288093002,11,FFI,30min,0.0600148640831782,288093002,6.076050346312676e+18,,0.4315,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4308419715057686
45,TIC-288093002-10-FFI-30min,TIC,288093002,10,FFI,30min,0.0517662558479379,288093002,6.076050346312676e+18,,0.4315,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4321739043086388
46,TIC-161734785-64-SPOC-120,TIC,161734785,64,SPOC,120,0.1366168141365051,161734785,6.079297818307636e+18,,0.3487,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3487555862225804
46,TIC-161734785-11-FFI-30min,TIC,161734785,11,FFI,30min,0.0265269654709883,161734785,6.079297818307636e+18,,0.3487,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3486842588989021
46,TIC-161734785-37-FFI-10min,TIC,161734785,37,FFI,10min,0.0430656471249175,161734785,6.079297818307636e+18,,0.3487,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3489657440762126
46,TIC-161734785-10-FFI-30min,TIC,161734785,10,FFI,30min,0.0192966273510905,161734785,6.079297818307636e+18,,0.3487,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3484116077793581
47,TIC-165904363-37-FFI-10min,TIC,165904363,37,FFI,10min,0.0161925941229025,165904363,6.079467216120375e+18,,1.4963,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.517981282659898
47,TIC-165904363-64-SPOC-120,TIC,165904363,64,SPOC,120,0.034740149974823,165904363,6.079467216120375e+18,,1.4963,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.496763897157797
47,TIC-165904363-11-FFI-30min,TIC,165904363,11,FFI,30min,0.0108742644845519,165904363,6.079467216120375e+18,,1.4963,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.4859202627046166
47,TIC-165904363-10-FFI-30min,TIC,165904363,10,FFI,30min,0.0052430046186644,165904363,6.079467216120375e+18,,1.4963,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.7527491749500127
48,TIC-404335106-38-FFI-10min,TIC,404335106,38,FFI,10min,,404335106,6.081131979803083e+18,,2.9329,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.0
48,TIC-404335106-64-FFI-200s,TIC,404335106,64,FFI,200s,0.0197250073468798,404335106,6.081131979803083e+18,,2.9329,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2.9196190437152687
48,TIC-404335106-11-FFI-30min,TIC,404335106,11,FFI,30min,0.0078790567778616,404335106,6.081131979803083e+18,,2.9329,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1.469779876200737
48,TIC-404335106-37-FFI-10min,TIC,404335106,37,FFI,10min,0.0096365822841847,404335106,6.081131979803083e+18,,2.9329,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2.9898318803642856
49,TIC-404387832-38-FFI-10min,TIC,404387832,38,FFI,10min,0.0241005930868268,404387832,6.081508322019767e+18,,0.4423,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.440838485248432
49,TIC-404387832-37-FFI-10min,TIC,404387832,37,FFI,10min,0.022126572818068,404387832,6.081508322019767e+18,,0.4423,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4431536641658897
49,TIC-404387832-11-FFI-30min,TIC,404387832,11,FFI,30min,0.0251295353573497,404387832,6.081508322019767e+18,,0.4423,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4421036576630993
49,TIC-404387832-64-FFI-200s,TIC,404387832,64,FFI,200s,0.019024656857086,404387832,6.081508322019767e+18,,0.4423,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.5095206189006485
50,TIC-328906141-38-FFI-10min,TIC,328906141,38,FFI,10min,0.0177681538293863,328906141,6.089133916200094e+18,,0.463,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2313839710902597
50,TIC-328906141-65-SPOC-120,TIC,328906141,65,SPOC,120,0.0972212135791777,328906141,6.089133916200094e+18,,0.463,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1541982555515057
50,TIC-328906141-11-FFI-30min,TIC,328906141,11,FFI,30min,0.0228944638420154,328906141,6.089133916200094e+18,,0.463,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4633048275861062
51,TIC-329694185-11-FFI-30min,TIC,329694185,11,FFI,30min,0.0167764090469296,329694185,6.089460471148906e+18,,0.2726,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.1362593712924785
51,TIC-329694185-65-FFI-200s,TIC,329694185,65,FFI,200s,0.0195444158061685,329694185,6.089460471148906e+18,,0.2726,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.1363847020579199
51,TIC-329694185-38-FFI-10min,TIC,329694185,38,FFI,10min,0.0134600191669905,329694185,6.089460471148906e+18,,0.2726,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2724926706464153
52,TIC-330560000-65-SPOC-120,TIC,330560000,65,SPOC,120,0.2866337060928344,330560000,6.089681782226103e+18,,1.3899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.3864546208627249
52,TIC-330560000-38-FFI-10min,TIC,330560000,38,FFI,10min,0.0165588904954114,330560000,6.089681782226103e+18,,1.3899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.394503464116771
52,TIC-330560000-11-FFI-30min,TIC,330560000,11,FFI,30min,0.0133671831005443,330560000,6.089681782226103e+18,,1.3899,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.3940879885499136
53,TIC-211513644-11-FFI-30min,TIC,211513644,11,FFI,30min,0.0160862776913773,211513644,6.091694403899674e+18,,0.6336,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3168482682041053
53,TIC-211513644-65-SPOC-120,TIC,211513644,65,SPOC,120,0.0527803421020508,211513644,6.091694403899674e+18,,0.6336,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.6347474501431142
54,TIC-242407571-65-SPOC-120,TIC,242407571,65,SPOC,120,0.0510167956352233,242407571,6.09589869584213e+18,,0.4722,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2361978243349714
54,TIC-242407571-38-FFI-10min,TIC,242407571,38,FFI,10min,0.0431982080291323,242407571,6.09589869584213e+18,,0.4722,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4720276178452419
54,TIC-242407571-11-FFI-30min,TIC,242407571,11,FFI,30min,0.0365283750920355,242407571,6.09589869584213e+18,,0.4722,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4730223747127619
55,TIC-127866051-11-FFI-30min,TIC,127866051,11,FFI,30min,0.0135553975158848,127866051,6.097896886432621e+18,,0.7988,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.800377713974708
55,TIC-127866051-38-FFI-10min,TIC,127866051,38,FFI,10min,3.9904620567116216,127866051,6.097896886432621e+18,,0.7988,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,4.651419806235136
55,TIC-127866051-65-FFI-200s,TIC,127866051,65,FFI,200s,0.0198316373585693,127866051,6.097896886432621e+18,,0.7988,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.8005480974559817
56,TIC-127246012-11-FFI-30min,TIC,127246012,11,FFI,30min,0.0096301840826492,127246012,6.099073363870237e+18,,0.4274,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4270501940401272
56,TIC-127246012-38-FFI-10min,TIC,127246012,38,FFI,10min,0.0094228530460754,127246012,6.099073363870237e+18,,0.4274,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.0855327443836721
56,TIC-127246012-65-FFI-200s,TIC,127246012,65,FFI,200s,0.0189435687247609,127246012,6.099073363870237e+18,,0.4274,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.4292137328193058
57,TIC-129309458-65-FFI-200s,TIC,129309458,65,FFI,200s,0.02428970249833,129309458,6.100482559819866e+18,,0.5533,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.2765766036821228
57,TIC-129309458-11-FFI-30min,TIC,129309458,11,FFI,30min,0.0228669301257438,129309458,6.100482559819866e+18,,0.5533,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.553000341492932
57,TIC-129309458-38-FFI-10min,TIC,129309458,38,FFI,10min,0.0167810661725973,129309458,6.100482559819866e+18,,0.5533,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.5525710163902166
58,TIC-127309526-11-FFI-30min,TIC,127309526,11,FFI,30min,0.0329669114419873,127309526,6.102553352528751e+18,,0.217,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2170002807587387
58,TIC-127309526-38-FFI-10min,TIC,127309526,38,FFI,10min,0.0312810690980019,127309526,6.102553352528751e+18,,0.217,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2170653664784248
58,TIC-127309526-65-SPOC-120,TIC,127309526,65,SPOC,120,0.0766541779041289,127309526,6.102553352528751e+18,,0.217,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4340050933715444
59,TIC-241884143-38-FFI-10min,TIC,241884143,38,FFI,10min,0.0203956053209656,241884143,6.103443682068686e+18,,0.2695,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.639912143280564
59,TIC-241884143-65-FFI-200s,TIC,241884143,65,FFI,200s,0.0236502367486864,241884143,6.103443682068686e+18,,0.2695,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.6391098398407205
59,TIC-241884143-11-FFI-30min,TIC,241884143,11,FFI,30min,0.0164976400965077,241884143,6.103443682068686e+18,,0.2695,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.320858636829421
60,TIC-243499565-64-SPOC-120,TIC,243499565,64,SPOC,120,0.0699960827827453,243499565,6.1069935541407e+18,,1.1947,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.1919467102463068
60,TIC-243499565-38-SPOC-120,TIC,243499565,38,SPOC,120,0.0329871714115141,243499565,6.1069935541407e+18,,1.1947,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.195012830188647
60,TIC-243499565-11-FFI-30min,TIC,243499565,11,FFI,30min,0.0145262599267119,243499565,6.1069935541407e+18,,1.1947,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1.1967853268500126
61,TIC-243449997-11-FFI-30min,TIC,243449997,11,FFI,30min,0.0364941880253024,243449997,6.107289533226214e+18,,0.3827,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3832503760201652
61,TIC-243449997-64-FFI-200s,TIC,243449997,64,FFI,200s,0.0263955881298305,243449997,6.107289533226214e+18,,0.3827,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3823833086172832
61,TIC-243449997-38-FFI-10min,TIC,243449997,38,FFI,10min,0.0228288711361074,243449997,6.107289533226214e+18,,0.3827,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.3826815807382308
62,TIC-243611773-11-FFI-30min,TIC,243611773,11,FFI,30min,0.0117796448061918,243611773,6.108669214161312e+18,,0.349,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3486843669970127
62,TIC-243611773-64-SPOC-120,TIC,243611773,64,SPOC,120,0.0753551721572876,243611773,6.108669214161312e+18,,0.349,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3780887180196269
62,TIC-243611773-38-FFI-10min,TIC,243611773,38,FFI,10min,0.0101540565024933,243611773,6.108669214161312e+18,,0.349,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3495956115094047
63,TIC-243381460-38-FFI-10min,TIC,243381460,38,FFI,10min,0.0456212689855668,243381460,6.11154807490123e+18,,0.3684,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1227917089524039
63,TIC-243381460-11-FFI-30min,TIC,243381460,11,FFI,30min,0.0361918723319669,243381460,6.11154807490123e+18,,0.3684,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1227800330796624
64,TIC-179367270-38-SPOC-120,TIC,179367270,38,SPOC,120,0.0645079612731933,179367270,6.117102949382767e+18,,2.6435,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2.614563001265612
64,TIC-179367270-11-FFI-30min,TIC,179367270,11,FFI,30min,0.0213415366178423,179367270,6.117102949382767e+18,,2.6435,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2.608681540139437
64,TIC-179367270-64-FFI-200s,TIC,179367270,64,FFI,200s,16.82953481168308,179367270,6.117102949382767e+18,,2.6435,,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0.0092358204444905
65,TIC-248145126-64-SPOC-120,TIC,248145126,64,SPOC,120,0.1226965069770813,248145126,6.135268015342941e+18,,0.3504,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.1168407261016891
65,TIC-248145126-10-FFI-30min,TIC,248145126,10,FFI,30min,0.0450168132311036,248145126,6.135268015342941e+18,,0.3504,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3503517984698648
65,TIC-248145126-11-FFI-30min,TIC,248145126,11,FFI,30min,0.0431894215619828,248145126,6.135268015342941e+18,,0.3504,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3504907304471528
65,TIC-248145126-37-FFI-10min,TIC,248145126,37,FFI,10min,0.0316075957010307,248145126,6.135268015342941e+18,,0.3504,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3509030211247949
66,TIC-135162879-37-FFI-10min,TIC,135162879,37,FFI,10min,0.0233234671959639,135162879,6.148164290302298e+18,,0.3775,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3770600817930329
66,TIC-135162879-10-FFI-30min,TIC,135162879,10,FFI,30min,0.0231922853218493,135162879,6.148164290302298e+18,,0.3775,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3776928854034059
66,TIC-135162879-64-SPOC-120,TIC,135162879,64,SPOC,120,0.0926128149032592,135162879,6.148164290302298e+18,,0.3775,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3771180962274933
67,TIC-121840452-65-SPOC-120,TIC,121840452,65,SPOC,120,0.0956352055072784,121840452,6.197960106773772e+18,,0.3787,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3785708618698846
67,TIC-121840452-38-FFI-10min,TIC,121840452,38,FFI,10min,0.059136101914556,121840452,6.197960106773772e+18,,0.3787,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3790046625358846
67,TIC-121840452-11-FFI-30min,TIC,121840452,11,FFI,30min,0.0865341807854481,121840452,6.197960106773772e+18,,0.3787,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.3785524171582442
68,TIC-461643692-11-FFI-30min,TIC,461643692,11,FFI,30min,0.0200660312059535,461643692,6.204205642057395e+18,,0.4115,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.2054814293144552
68,TIC-461643692-65-SPOC-120,TIC,461643692,65,SPOC,120,0.1475823342800141,461643692,6.204205642057395e+18,,0.4115,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0.4108091004294503
68,TIC-461643692-38-FFI-10min,TIC,461643692,38,FFI,10min,5.940002863494451,461643692,6.204205642057395e+18,,0.4115,,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,4.4661447009036195
